ENTREZ_ID.1	ENTREZ_ID.2	gene.pairs
38327	42160	38327-42160
33349	38198	33349-38198
38327	38198	38198-38327
43402	32166	32166-43402
38327	32166	32166-38327
43018	41084	41084-43018
41737	39157	39157-41737
41988	40549	40549-41988
31221	40549	31221-40549
32225	40549	32225-40549
31846	39198	31846-39198
35219	42066	35219-42066
40834	42066	40834-42066
42239	38369	38369-42239
37007	38369	37007-38369
39857	41693	39857-41693
34328	41693	34328-41693
40834	31564	31564-40834
35219	31564	31564-35219
33982	38527	33982-38527
35975	44843	35975-44843
41531	44843	41531-44843
33721	44843	33721-44843
42805	44843	42805-44843
32083	3772415	32083-3772415
41531	3772415	3772415-41531
40698	45233	40698-45233
33795	35048	33795-35048
43038	40583	40583-43038
38116	41532	38116-41532
37367	50124	37367-50124
43441	42501	42501-43441
40834	39368	39368-40834
35219	39368	35219-39368
35219	44039	35219-44039
40834	44039	40834-44039
40706	37403	37403-40706
40834	37185	37185-40834
35219	37185	35219-37185
40958	42601	40958-42601
38858	3772180	3772180-38858
42805	39690	39690-42805
34007	39690	34007-39690
35975	39690	35975-39690
38746	39690	38746-39690
49045	39690	39690-49045
36571	39690	36571-39690
42501	39690	39690-42501
42810	39690	39690-42810
41531	39690	39690-41531
41944	39690	39690-41944
33721	39690	33721-39690
44843	39690	39690-44843
39351	41144	39351-41144
39690	37536	37536-39690
39383	49070	39383-49070
38327	32584	32584-38327
31157	32584	31157-32584
42898	42087	42087-42898
35226	44289	35226-44289
39077	35878	35878-39077
41656	37247	37247-41656
41133	37247	37247-41133
44039	37247	37247-44039
31564	37247	31564-37247
39368	37247	37247-39368
45928	37247	37247-45928
42066	37247	37247-42066
34519	37247	34519-37247
37185	37247	37185-37247
42810	37247	37247-42810
43160	37247	37247-43160
38797	37247	37247-38797
34359	37247	34359-37247
34007	36277	34007-36277
35660	33412	33412-35660
39690	35851	35851-39690
35509	34665	34665-35509
39564	38428	38428-39564
32089	38428	32089-38428
31667	38428	31667-38428
49893	31405	31405-49893
41988	38433	38433-41988
35219	38751	35219-38751
40834	38751	38751-40834
37247	38751	37247-38751
3772415	32855	32855-3772415
36232	39403	36232-39403
39157	39403	39157-39403
41737	39403	39403-41737
40330	33212	33212-40330
50007	33212	33212-50007
40834	34901	34901-40834
35219	34901	34901-35219
41578	42291	41578-42291
35404	42291	35404-42291
37476	42291	37476-42291
41837	39018	39018-41837
35226	317878	317878-35226
39690	43769	39690-43769
39885	33014	33014-39885
39885	41284	39885-41284
33014	41284	33014-41284
34328	36041	34328-36041
39857	36041	36041-39857
43160	33972	33972-43160
35219	33972	33972-35219
40834	33972	33972-40834
37247	33972	33972-37247
34665	34610	34610-34665
31143	33757	31143-33757
34480	33757	33757-34480
33661	33757	33661-33757
37995	33757	33757-37995
33214	33757	33214-33757
31397	41094	31397-41094
44879	41094	41094-44879
33226	40045	33226-40045
37247	40045	37247-40045
40834	40045	40045-40834
35219	40045	35219-40045
37247	39244	37247-39244
40834	39244	39244-40834
35219	39244	35219-39244
40242	36775	36775-40242
38428	261631	261631-38428
32100	32835	32100-32835
34901	32835	32835-34901
38751	32835	32835-38751
46121	32835	32835-46121
41578	32835	32835-41578
40045	32835	32835-40045
42066	32835	32835-42066
34519	32835	32835-34519
50096	32835	32835-50096
43160	32835	32835-43160
48531	32835	32835-48531
41656	32835	32835-41656
44039	32835	32835-44039
45931	32835	32835-45931
33982	32835	32835-33982
33972	32835	32835-33972
39244	32835	32835-39244
40901	32835	32835-40901
31564	32835	31564-32835
40834	32835	32835-40834
38797	32835	32835-38797
39368	32835	32835-39368
35660	32835	32835-35660
41133	32835	32835-41133
34359	32835	32835-34359
35253	38136	35253-38136
38091	38136	38091-38136
42553	40619	40619-42553
43769	40619	40619-43769
47208	33414	33414-47208
39690	37412	37412-39690
37536	37412	37412-37536
31104	42896	31104-42896
40549	34673	34673-40549
39157	34673	34673-39157
42898	40732	40732-42898
44702	37237	37237-44702
42817	53443	42817-53443
42898	53443	42898-53443
42898	32624	32624-42898
37247	32860	32860-37247
40834	32860	32860-40834
35219	32860	32860-35219
32835	32860	32835-32860
39843	37014	37014-39843
34524	38795	34524-38795
31221	38795	31221-38795
43529	38795	38795-43529
32166	38795	32166-38795
33136	38795	33136-38795
42160	38795	38795-42160
39885	40554	39885-40554
39690	47594	39690-47594
39596	42829	39596-42829
36111	35381	35381-36111
34726	38793	34726-38793
41675	37368	37368-41675
37237	38258	37237-38258
31942	36360	31942-36360
31942	34075	31942-34075
36360	34075	34075-36360
41576	34075	34075-41576
38116	33401	33401-38116
39596	38012	38012-39596
34480	33883	33883-34480
43038	33883	33883-43038
33757	33883	33757-33883
44843	33883	33883-44843
33661	32167	32167-33661
39690	35939	35939-39690
37247	31430	31430-37247
32835	31430	31430-32835
35219	31430	31430-35219
40834	31430	31430-40834
41944	33489	33489-41944
39690	33489	33489-39690
32083	41270	32083-41270
39064	41270	39064-41270
36111	41270	36111-41270
38091	41270	38091-41270
41284	41270	41270-41284
40462	41270	40462-41270
45931	41270	41270-45931
39588	37447	37447-39588
53443	37447	37447-53443
42145	37447	37447-42145
32835	37472	32835-37472
40834	37472	37472-40834
35219	37472	35219-37472
37247	37472	37247-37472
39351	43227	39351-43227
43769	37006	37006-43769
38746	37006	37006-38746
43637	37006	37006-43637
39690	37006	37006-39690
35974	37006	35974-37006
42810	50391	42810-50391
32114	50391	32114-50391
44879	50391	44879-50391
43130	50391	43130-50391
33982	50391	33982-50391
42143	50391	42143-50391
38793	38565	38565-38793
44913	38565	38565-44913
38116	32335	32335-38116
34328	31090	31090-34328
32624	39038	32624-39038
31157	32262	31157-32262
37247	32262	32262-37247
40834	32262	32262-40834
35219	32262	32262-35219
50391	32262	32262-50391
42810	32262	32262-42810
32835	32262	32262-32835
43038	44271	43038-44271
3772415	44271	3772415-44271
33864	36460	33864-36460
31667	36460	31667-36460
39564	36460	36460-39564
42145	36460	36460-42145
32089	36460	32089-36460
39374	36542	36542-39374
35219	35098	35098-35219
37247	35098	35098-37247
32835	35098	32835-35098
40834	35098	35098-40834
48531	37356	37356-48531
33212	33604	33212-33604
3772415	40813	3772415-40813
34007	37517	34007-37517
39351	37517	37517-39351
33212	42445	33212-42445
37247	37110	37110-37247
32835	37110	32835-37110
35219	37110	35219-37110
40834	37110	37110-40834
31667	36364	31667-36364
36460	36364	36364-36460
44702	41740	41740-44702
43018	41473	41473-43018
34946	7354433	34946-7354433
39857	41409	39857-41409
43018	38917	38917-43018
41084	38917	38917-41084
33883	38917	33883-38917
43018	40243	40243-43018
38917	40243	38917-40243
41084	40243	40243-41084
43541	44801	43541-44801
45233	44801	44801-45233
36542	44801	36542-44801
3772180	32973	32973-3772180
38858	32973	32973-38858
37447	41703	37447-41703
42445	5740788	42445-5740788
43769	39063	39063-43769
40287	39063	39063-40287
32835	40616	32835-40616
41270	31913	31913-41270
33676	31110	31110-33676
33444	34192	33444-34192
35660	37181	35660-37181
42805	35173	35173-42805
41944	33967	33967-41944
32835	42757	32835-42757
35660	34803	34803-35660
37536	34803	34803-37536
39351	34803	34803-39351
44843	33654	33654-44843
41944	33654	33654-41944
34519	33654	33654-34519
39690	33654	33654-39690
36542	39850	36542-39850
33795	39850	33795-39850
39374	39850	39374-39850
36913	39850	36913-39850
53443	39745	39745-53443
32624	43476	32624-43476
53443	43476	43476-53443
32624	42819	32624-42819
5740788	42819	42819-5740788
32624	39493	32624-39493
39643	42065	39643-42065
33212	43161	33212-43161
40887	42734	40887-42734
43792	37789	37789-43792
53443	39583	39583-53443
42087	39583	39583-42087
40732	39583	39583-40732
42819	39583	39583-42819
32624	39583	32624-39583
43038	35956	35956-43038
41270	38286	38286-41270
44913	38286	38286-44913
37659	251610	251610-37659
37403	326197	326197-37403
37542	37305	37305-37542
38116	37305	37305-38116
36111	31000	31000-36111
40325	43827	40325-43827
40724	38674	38674-40724
35927	38674	35927-38674
38746	38674	38674-38746
34673	246497	246497-34673
42199	246497	246497-42199
49168	246497	246497-49168
34665	246497	246497-34665
35404	32574	32574-35404
41578	32574	32574-41578
41988	49895	41988-49895
3772329	49895	3772329-49895
43217	49895	43217-49895
36460	49895	36460-49895
34901	49895	34901-49895
318847	39753	318847-39753
38674	35154	35154-38674
42689	33208	33208-42689
39536	39735	39536-39735
3772415	33934	33934-3772415
43038	33934	33934-43038
39857	41670	39857-41670
39857	37455	37455-39857
41670	37547	37547-41670
41414	47874	41414-47874
40834	34685	34685-40834
35219	34685	34685-35219
43720	31834	31834-43720
37659	4379911	37659-4379911
41094	36022	36022-41094
39157	33753	33753-39157
5740788	42596	42596-5740788
42613	35225	35225-42613
34263	39727	34263-39727
39596	318093	318093-39596
33864	41032	33864-41032
40834	39445	39445-40834
35219	39445	35219-39445
35851	39445	35851-39445
32835	39445	32835-39445
317878	39445	317878-39445
246497	34777	246497-34777
35219	43734	35219-43734
40834	43734	40834-43734
32835	43734	32835-43734
37247	43734	37247-43734
41235	43547	41235-43547
31167	43547	31167-43547
32855	33565	32855-33565
246497	36295	246497-36295
40549	34745	34745-40549
41578	36032	36032-41578
35404	36032	35404-36032
44785	37957	37957-44785
42291	37957	37957-42291
34423	37957	34423-37957
39919	37957	37957-39919
43038	31582	31582-43038
41656	36110	36110-41656
32835	36110	32835-36110
45928	35311	35311-45928
3355127	34110	3355127-34110
39157	37967	37967-39157
39850	37967	37967-39850
34610	37967	34610-37967
35253	34591	34591-35253
38136	34591	34591-38136
38091	34591	34591-38091
38987	37372	37372-38987
31834	35329	31834-35329
43720	35329	35329-43720
37325	40028	37325-40028
43720	40028	40028-43720
31834	40028	31834-40028
35329	40028	35329-40028
40300	34986	34986-40300
33654	33680	33654-33680
34610	36400	34610-36400
34665	36400	34665-36400
35509	36400	35509-36400
40054	42743	40054-42743
31942	42743	31942-42743
37973	37662	37662-37973
36621	36423	36423-36621
32584	33370	32584-33370
40733	40165	40165-40733
37447	31292	31292-37447
34881	36555	34881-36555
32584	36555	32584-36555
39857	36794	36794-39857
31521	36794	31521-36794
42553	36794	36794-42553
39485	40693	39485-40693
39430	40693	39430-40693
47874	40693	40693-47874
41414	40693	40693-41414
34110	40693	34110-40693
35333	33498	33498-35333
34954	35560	34954-35560
41235	43559	41235-43559
34745	42171	34745-42171
32624	42171	32624-42171
43650	42707	42707-43650
40243	35933	35933-40243
38917	35933	35933-38917
43018	35933	35933-43018
41084	35933	35933-41084
41532	34543	34543-41532
38136	36612	36612-38136
38091	36612	36612-38091
38765	4379844	38765-4379844
3772559	43542	3772559-43542
39690	30983	30983-39690
41531	30983	30983-41531
39485	37701	37701-39485
32975	42047	32975-42047
42047	32969	32969-42047
32975	32969	32969-32975
42871	37734	37734-42871
41144	37734	37734-41144
32624	34225	32624-34225
31157	34225	31157-34225
36775	326157	326157-36775
246497	326157	246497-326157
32835	3772547	32835-3772547
43769	40133	40133-43769
326157	42186	326157-42186
33565	44238	33565-44238
43769	36420	36420-43769
39690	34012	34012-39690
41737	2768858	2768858-41737
34872	2768858	2768858-34872
38091	246439	246439-38091
37447	246439	246439-37447
34872	38454	34872-38454
34359	38454	34359-38454
35404	39340	35404-39340
41578	39340	39340-41578
43130	40605	40605-43130
37156	59239	37156-59239
34665	33003	33003-34665
7354403	36992	36992-7354403
36953	37230	36953-37230
38809	32703	32703-38809
42047	32703	32703-42047
40834	38412	38412-40834
32835	38412	32835-38412
34007	2768677	2768677-34007
37851	2768677	2768677-37851
32835	38611	32835-38611
40834	38611	38611-40834
3772415	38611	3772415-38611
37247	38611	37247-38611
35219	38611	35219-38611
32973	3346206	32973-3346206
37517	33920	33920-37517
44496	37523	37523-44496
44843	43836	43836-44843
35226	39663	35226-39663
40589	40451	40451-40589
53443	40444	40444-53443
39857	38958	38958-39857
43476	32740	32740-43476
32624	43327	32624-43327
38091	34677	34677-38091
43130	42269	42269-43130
33982	31137	31137-33982
35381	31137	31137-35381
31000	31137	31000-31137
34745	40095	34745-40095
44702	40095	40095-44702
32551	42057	32551-42057
44118	49816	44118-49816
38091	43572	38091-43572
34745	43656	34745-43656
44843	36068	36068-44843
32979	3772082	32979-3772082
43038	45525	43038-45525
43018	34179	34179-43018
38917	34179	34179-38917
41084	59137	41084-59137
43018	59137	43018-59137
37006	39075	37006-39075
38091	36383	36383-38091
37517	36383	36383-37517
34007	36383	34007-36383
39351	36383	36383-39351
37367	36383	36383-37367
32835	36383	32835-36383
36432	39987	36432-39987
30975	39987	30975-39987
33003	32552	32552-33003
37403	43981	37403-43981
39043	45683	39043-45683
34225	34774	34225-34774
40183	37300	37300-40183
38917	41778	38917-41778
37044	41778	37044-41778
40243	41778	40243-41778
317878	8674044	317878-8674044
41578	34453	34453-41578
34519	34453	34453-34519
43160	34453	34453-43160
38534	38637	38534-38637
35404	33175	33175-35404
41578	33175	33175-41578
42689	31151	31151-42689
53443	31151	31151-53443
41162	31151	31151-41162
41270	3346201	3346201-41270
42734	40987	40987-42734
37734	40966	37734-40966
33661	37597	33661-37597
32835	42140	32835-42140
36571	42140	36571-42140
41231	37206	37206-41231
33654	37206	33654-37206
41531	37206	37206-41531
32855	37206	32855-37206
35404	36018	35404-36018
41578	36018	36018-41578
45278	41631	41631-45278
39884	42446	39884-42446
34610	42446	34610-42446
40843	40055	40055-40843
37006	33440	33440-37006
32835	36990	32835-36990
36990	41296	36990-41296
38418	33441	33441-38418
41259	42496	41259-42496
36377	38786	36377-38786
40830	32806	32806-40830
34954	37335	34954-37335
32975	37335	32975-37335
32969	37335	32969-37335
42047	37335	37335-42047
36232	37335	36232-37335
36232	38044	36232-38044
32975	38044	32975-38044
32969	38044	32969-38044
37335	38044	37335-38044
42047	38044	38044-42047
30983	49228	30983-49228
44843	49228	44843-49228
44039	32536	32536-44039
32352	32536	32352-32536
43283	42672	42672-43283
32429	40212	32429-40212
35604	40212	35604-40212
37230	36773	36773-37230
31264	42799	31264-42799
40724	33971	33971-40724
40028	33971	33971-40028
38674	33971	33971-38674
34954	53563	34954-53563
42291	35683	35683-42291
34453	35364	34453-35364
38327	35364	35364-38327
38674	38643	38643-38674
38418	38643	38418-38643
31151	38643	31151-38643
43018	31665	31665-43018
318847	40129	318847-40129
37230	40129	37230-40129
32624	36638	32624-36638
43764	31048	31048-43764
43150	31048	31048-43150
32766	38173	32766-38173
42291	38173	38173-42291
33795	32400	32400-33795
35975	32400	32400-35975
39332	32400	32400-39332
37967	32400	32400-37967
37206	31217	31217-37206
42822	46027	42822-46027
32835	39400	32835-39400
41259	39400	39400-41259
37932	39777	37932-39777
36390	41704	36390-41704
33212	38156	33212-38156
41270	33575	33575-41270
32624	41459	32624-41459
40549	37142	37142-40549
34745	37142	34745-37142
37967	40639	37967-40639
37305	38863	37305-38863
47408	42297	42297-47408
53443	59167	53443-59167
32624	59167	32624-59167
32835	59167	32835-59167
34543	33389	33389-34543
41693	33389	33389-41693
41532	33389	33389-41532
35696	33389	33389-35696
41988	33389	33389-41988
34328	33389	33389-34328
33156	33389	33156-33389
32225	44548	32225-44548
39857	43718	39857-43718
43130	41633	41633-43130
38565	53573	38565-53573
42734	53573	42734-53573
41235	41941	41235-41941
43651	41941	41941-43651
36383	41941	36383-41941
40843	41941	40843-41941
53573	41941	41941-53573
36039	38580	36039-38580
32835	3771946	32835-3771946
32979	38843	32979-38843
38001	38843	38001-38843
37237	35142	35142-37237
39857	32076	32076-39857
31394	35184	31394-35184
42805	35184	35184-42805
3355127	37387	3355127-37387
43174	37387	37387-43174
246497	37943	246497-37943
36125	35147	35147-36125
33498	40990	33498-40990
38418	42045	38418-42045
33489	41836	33489-41836
39690	41836	39690-41836
41944	41836	41836-41944
38637	53580	38637-53580
34007	36997	34007-36997
33335	41138	33335-41138
35121	44235	35121-44235
33212	44235	33212-44235
40834	36013	36013-40834
41524	41785	41524-41785
40724	41785	40724-41785
43080	38800	38800-43080
43572	38800	38800-43572
35154	35737	35154-35737
32860	40817	32860-40817
38369	40817	38369-40817
34946	34000	34000-34946
26067080	34000	26067080-34000
38093	34000	34000-38093
37237	34000	34000-37237
41144	34009	34009-41144
43227	34009	34009-43227
37367	53579	37367-53579
39078	40876	39078-40876
40144	40876	40144-40876
34774	40876	34774-40876
32877	40876	32877-40876
34946	40961	34946-40961
38093	40961	38093-40961
37237	40961	37237-40961
26067080	40961	26067080-40961
32973	3772677	32973-3772677
38821	3772677	3772677-38821
36555	42549	36555-42549
40684	39849	39849-40684
33212	32616	32616-33212
35660	36776	35660-36776
5740853	36776	36776-5740853
41730	36776	36776-41730
36776	33319	33319-36776
39243	33319	33319-39243
42553	48535	42553-48535
32835	42841	32835-42841
39849	34184	34184-39849
41944	39464	39464-41944
36592	44250	36592-44250
44096	44250	44096-44250
42743	44250	42743-44250
35732	38154	35732-38154
36992	32274	32274-36992
36383	32274	32274-36383
36460	38605	36460-38605
38527	38605	38527-38605
50391	38605	38605-50391
31000	38501	31000-38501
35381	41122	35381-41122
37277	42925	37277-42925
41398	42925	41398-42925
44266	41406	41406-44266
36794	37846	36794-37846
33319	40172	33319-40172
33571	39228	33571-39228
31521	39228	31521-39228
37957	39228	37957-39228
44653	38367	38367-44653
318847	42761	318847-42761
43038	34593	34593-43038
33432	37618	33432-37618
40183	32378	32378-40183
38674	44339	38674-44339
33971	44339	33971-44339
36013	40710	36013-40710
40028	32483	32483-40028
35329	32483	32483-35329
31834	32483	31834-32483
37182	3354888	3354888-37182
44111	3354888	3354888-44111
38232	7354473	38232-7354473
26067080	37065	26067080-37065
34946	37065	34946-37065
37237	37065	37065-37237
38093	37065	37065-38093
39198	47873	39198-47873
38674	37919	37919-38674
38232	33262	33262-38232
3355127	33505	33505-3355127
44801	44409	44409-44801
36542	44409	36542-44409
41284	32787	32787-41284
34225	37027	34225-37027
34774	37027	34774-37027
43222	37027	37027-43222
34225	33736	33736-34225
34774	33736	33736-34774
37027	33736	33736-37027
32835	44100	32835-44100
41611	44100	41611-44100
39366	318846	318846-39366
32932	318846	318846-32932
39366	34149	34149-39366
34225	34231	34225-34231
39408	40559	39408-40559
36953	53442	36953-53442
30975	2768852	2768852-30975
39464	37564	37564-39464
41611	37564	37564-41611
37970	36358	36358-37970
26067080	44233	26067080-44233
37237	44233	37237-44233
42638	40052	40052-42638
42758	34595	34595-42758
34430	34595	34430-34595
34453	38983	34453-38983
39445	47998	39445-47998
41094	47998	41094-47998
44505	42889	42889-44505
34954	35955	34954-35955
35560	35955	35560-35955
36295	35955	35955-36295
40876	3355150	3355150-40876
34149	3355150	3355150-34149
32877	3355150	32877-3355150
34328	35081	34328-35081
32835	31082	31082-32835
35955	34982	34982-35955
35576	38350	35576-38350
34665	41850	34665-41850
40325	38389	38389-40325
31137	38389	31137-38389
40698	3355106	3355106-40698
42496	36040	36040-42496
41085	40677	40677-41085
37230	47218	37230-47218
37403	32579	32579-37403
44653	35679	35679-44653
34901	39132	34901-39132
44155	38879	38879-44155
42734	32450	32450-42734
34665	38988	34665-38988
32616	33060	32616-33060
31027	33060	31027-33060
43161	33060	33060-43161
39690	42936	39690-42936
37142	34688	34688-37142
32225	34688	32225-34688
40549	34688	34688-40549
34673	34688	34673-34688
37957	41180	37957-41180
41578	38244	38244-41578
35404	38244	35404-38244
38605	32502	32502-38605
32754	38766	32754-38766
31048	44129	31048-44129
34225	40438	34225-40438
44155	35784	35784-44155
33300	40073	33300-40073
43300	53472	43300-53472
44155	43162	43162-44155
261631	43162	261631-43162
3355106	43162	3355106-43162
36039	42132	36039-42132
34595	31622	31622-34595
42186	40282	40282-42186
36727	40173	36727-40173
37967	39760	37967-39760
36775	32898	32898-36775
3772329	36914	36914-3772329
44522	37798	37798-44522
41270	40998	40998-41270
36851	317867	317867-36851
326157	31624	31624-326157
31292	14462484	14462484-31292
44505	31002	31002-44505
37468	35130	35130-37468
41842	35130	35130-41842
41860	35130	35130-41860
42161	35130	35130-42161
2768992	35130	2768992-35130
38613	35130	35130-38613
37517	35130	35130-37517
35198	35130	35130-35198
35975	35130	35130-35975
37838	35130	35130-37838
41273	35130	35130-41273
35732	42082	35732-42082
33212	31290	31290-33212
33604	44279	33604-44279
34480	44279	34480-44279
33473	32430	32430-33473
37957	37386	37386-37957
41737	37386	37386-41737
39616	3346167	3346167-39616
41270	43794	41270-43794
35293	34284	34284-35293
37237	33569	33569-37237
36993	42591	36993-42591
44235	42591	42591-44235
42034	43767	42034-43767
30983	3772232	30983-3772232
37235	48805	37235-48805
38752	48805	38752-48805
33389	31816	31816-33389
53425	36306	36306-53425
41144	41503	41144-41503
34964	37464	34964-37464
37447	37464	37447-37464
36967	37464	36967-37464
31585	37464	31585-37464
40833	37464	37464-40833
42761	37464	37464-42761
40176	37464	37464-40176
40041	37464	37464-40041
40717	37464	37464-40717
43785	37464	37464-43785
34171	37464	34171-37464
37356	37464	37356-37464
35975	37464	35975-37464
37838	37464	37464-37838
42143	37464	37464-42143
33028	37464	33028-37464
36259	37464	36259-37464
2768865	37464	2768865-37464
3355114	37464	3355114-37464
36773	37464	36773-37464
38091	37464	37464-38091
43351	37464	37464-43351
39571	37464	37464-39571
33402	37464	33402-37464
37524	37464	37464-37524
59240	37464	37464-59240
37957	39844	37957-39844
39570	36173	36173-39570
40239	36173	36173-40239
35560	41374	35560-41374
36295	41374	36295-41374
42752	41374	41374-42752
261631	35000	261631-35000
3355106	35000	3355106-35000
37464	44097	37464-44097
31264	34985	31264-34985
38433	33840	33840-38433
31111	44086	31111-44086
40133	41194	40133-41194
37006	41194	37006-41194
40966	41194	40966-41194
40619	41194	40619-41194
37464	45848	37464-45848
35130	35922	35130-35922
3772232	35303	35303-3772232
41034	35303	35303-41034
37464	43913	37464-43913
33212	32990	32990-33212
39610	42240	39610-42240
32624	32207	32207-32624
37701	45374	37701-45374
35184	42215	35184-42215
40363	31153	31153-40363
42297	31153	31153-42297
41703	34127	34127-41703
41138	40517	40517-41138
37932	40517	37932-40517
46121	33158	33158-46121
39374	33158	33158-39374
39727	40269	39727-40269
40876	42693	40876-42693
40144	42693	40144-42693
32624	37272	32624-37272
38917	36774	36774-38917
41270	38693	38693-41270
35130	34700	34700-35130
34225	32057	32057-34225
39078	32057	32057-39078
34231	32057	32057-34231
37027	32057	32057-37027
3355150	32057	32057-3355150
34774	32057	32057-34774
40144	32057	32057-40144
40876	32057	32057-40876
42693	32057	32057-42693
39850	34380	34380-39850
34328	33906	33906-34328
32624	2768962	2768962-32624
35130	44889	35130-44889
42297	40515	40515-42297
39583	39428	39428-39583
31332	39428	31332-39428
37028	39428	37028-39428
41988	39428	39428-41988
44848	39428	39428-44848
30975	39428	30975-39428
36492	39428	36492-39428
39241	39428	39241-39428
40385	39428	39428-40385
41911	39428	39428-41911
31760	39428	31760-39428
33379	39428	33379-39428
35130	38159	35130-38159
40363	31406	31406-40363
42297	31406	31406-42297
33212	33198	33198-33212
42047	33198	33198-42047
5740788	33198	33198-5740788
32979	33198	32979-33198
41270	3346227	3346227-41270
43018	41350	41350-43018
37528	41350	37528-41350
41084	41350	41084-41350
59137	41350	41350-59137
38917	41350	38917-41350
36068	43565	36068-43565
43294	3346208	3346208-43294
41937	3346208	3346208-41937
37957	3346208	3346208-37957
33003	47080	33003-47080
39020	47080	39020-47080
36542	41957	36542-41957
44801	41957	41957-44801
34245	41957	34245-41957
40909	41957	40909-41957
41740	41957	41740-41957
38674	35398	35398-38674
41839	35398	35398-41839
34171	41965	34171-41965
44129	41965	41965-44129
36003	41965	36003-41965
38218	41965	38218-41965
31444	41965	31444-41965
32624	38101	32624-38101
32443	31212	31212-32443
34946	35524	34946-35524
38093	35524	35524-38093
47080	33738	33738-47080
35130	35523	35130-35523
41602	35430	35430-41602
37542	36073	36073-37542
41446	36015	36015-41446
34355	50259	34355-50259
36776	50259	36776-50259
41270	40217	40217-41270
32352	36084	32352-36084
42297	36084	36084-42297
37464	34404	34404-37464
35130	34404	34404-35130
38257	37859	37859-38257
31405	53557	31405-53557
40438	45269	40438-45269
40172	45269	40172-45269
37044	36264	36264-37044
3772175	35686	35686-3772175
38817	35003	35003-38817
35728	37864	35728-37864
35728	41483	35728-41483
40800	37690	37690-40800
36606	35949	35949-36606
42438	43930	42438-43930
41344	35425	35425-41344
37237	47249	37237-47249
34946	47249	34946-47249
26067080	47249	26067080-47249
338395	43636	338395-43636
41273	43636	41273-43636
4379911	43636	43636-4379911
3354896	43636	3354896-43636
246497	43636	246497-43636
40176	43636	40176-43636
40385	43636	40385-43636
33736	43636	33736-43636
39164	43636	39164-43636
40725	43636	40725-43636
41842	43636	41842-43636
34872	43636	34872-43636
35130	40578	35130-40578
36373	40578	36373-40578
43636	42778	42778-43636
42778	33005	33005-42778
40327	34927	34927-40327
42737	34927	34927-42737
31657	34927	31657-34927
44913	43099	43099-44913
33971	41067	33971-41067
40269	35422	35422-40269
39690	43142	39690-43142
34966	41217	34966-41217
37372	43725	37372-43725
5740788	35950	35950-5740788
37464	42651	37464-42651
38541	34119	34119-38541
32855	34119	32855-34119
39164	34119	34119-39164
37456	34119	34119-37456
38173	34119	34119-38173
39727	34119	34119-39727
50003	34119	34119-50003
246497	34119	246497-34119
41837	34119	34119-41837
36381	34119	34119-36381
42591	33835	33835-42591
33212	33835	33212-33835
40232	33835	33835-40232
32166	41801	32166-41801
36821	40164	36821-40164
36957	41066	36957-41066
36774	41768	36774-41768
38000	48337	38000-48337
40162	48337	40162-48337
41034	39071	39071-41034
37134	39071	37134-39071
40813	39150	39150-40813
33982	42821	33982-42821
32624	42524	32624-42524
34067	35680	34067-35680
40351	34636	34636-40351
31997	38329	31997-38329
43229	36597	36597-43229
