ENTREZ_ID.1	ENTREZ_ID.2	gene.pairs
38218	45880	38218-45880
31834	45880	31834-45880
35430	45880	35430-45880
33283	35955	33283-35955
36176	34505	34505-36176
41840	34505	34505-41840
32557	34505	32557-34505
38657	34505	34505-38657
42145	34505	34505-42145
37909	34505	34505-37909
45959	38057	38057-45959
37429	35816	35816-37429
41675	41836	41675-41836
44250	37701	37701-44250
32983	42327	32983-42327
32850	33469	32850-33469
39075	36382	36382-39075
43517	246653	246653-43517
43517	4379854	43517-4379854
246653	4379854	246653-4379854
40579	4379854	40579-4379854
3772082	43749	3772082-43749
41675	39408	39408-41675
47873	32090	32090-47873
53428	32090	32090-53428
33060	32090	32090-33060
41094	32090	32090-41094
34847	45278	34847-45278
37429	33505	33505-37429
41670	39956	39956-41670
35430	39956	35430-39956
31834	39956	31834-39956
38218	39956	38218-39956
38023	41381	38023-41381
37429	41381	37429-41381
36699	40940	36699-40940
42059	40940	40940-42059
44250	40940	40940-44250
3346207	40940	3346207-40940
34593	40940	34593-40940
41066	40940	40940-41066
36673	40940	36673-40940
31789	39454	31789-39454
32483	39454	32483-39454
42192	39454	39454-42192
35430	32057	32057-35430
38218	32057	32057-38218
31834	32057	31834-32057
41670	32057	32057-41670
42537	42758	42537-42758
37006	40710	37006-40710
38835	40710	38835-40710
35253	40710	35253-40710
37429	40710	37429-40710
33689	40710	33689-40710
249663	40176	249663-40176
32569	40176	32569-40176
38000	40176	38000-40176
39383	40176	39383-40176
42239	40176	40176-42239
32429	40176	32429-40176
42327	37943	37943-42327
36071	37943	36071-37943
3772082	42046	3772082-42046
40843	40144	40144-40843
36260	3346208	3346208-36260
43758	32502	32502-43758
41670	32502	32502-41670
38218	32502	32502-38218
31834	32502	31834-32502
40176	32502	32502-40176
249663	32502	249663-32502
35430	32502	32502-35430
53428	43997	43997-53428
36110	43997	36110-43997
40094	40605	40094-40605
39133	40605	39133-40605
48071	40605	40605-48071
42192	40605	40605-42192
44830	40605	40605-44830
33418	39643	33418-39643
31834	3346201	31834-3346201
41670	3346201	3346201-41670
35430	3346201	3346201-35430
38218	3346201	3346201-38218
38079	32078	32078-38079
35604	42291	35604-42291
36110	3355133	3355133-36110
40677	39387	39387-40677
42537	39387	39387-42537
35604	34636	34636-35604
41670	34633	34633-41670
35430	34633	34633-35430
31834	34633	31834-34633
38218	34633	34633-38218
39133	38004	38004-39133
40605	38004	38004-40605
41036	47763	41036-47763
42591	46415	42591-46415
32595	32437	32437-32595
31376	34591	31376-34591
42591	37823	37823-42591
41168	37823	37823-41168
32090	37823	32090-37823
42591	41565	41565-42591
37823	41565	37823-41565
41168	41565	41168-41565
53433	36460	36460-53433
43944	36460	36460-43944
39643	36460	36460-39643
31813	35226	31813-35226
40185	35226	35226-40185
39454	39431	39431-39454
34636	41306	34636-41306
37006	42804	37006-42804
33458	42804	33458-42804
35430	42946	35430-42946
40940	42240	40940-42240
40709	41837	40709-41837
43161	34950	34950-43161
31006	46243	31006-46243
38878	38752	38752-38878
38023	44785	38023-44785
35430	42379	35430-42379
31006	36615	31006-36615
32602	36615	32602-36615
42537	36615	36615-42537
41094	38065	38065-41094
38023	38065	38023-38065
43354	38065	38065-43354
37429	38065	37429-38065
39643	32777	32777-39643
36821	32777	32777-36821
33418	32777	32777-33418
37517	32777	32777-37517
32483	40260	32483-40260
36260	41014	36260-41014
32483	41014	32483-41014
36260	45307	36260-45307
41306	45307	41306-45307
36260	31447	31447-36260
41569	37367	37367-41569
35604	47894	35604-47894
32107	35333	32107-35333
3772415	44409	3772415-44409
32483	31449	31449-32483
33982	31449	31449-33982
47408	31449	31449-47408
45307	31449	31449-45307
36260	31449	31449-36260
53428	34927	34927-53428
40940	34192	34192-40940
36071	34192	34192-36071
34263	41798	34263-41798
35070	39374	35070-39374
39735	45848	39735-45848
3772082	45848	3772082-45848
44250	326273	326273-44250
34752	47220	34752-47220
42689	31151	31151-42689
47874	31151	31151-47874
38835	31151	31151-38835
44432	36298	36298-44432
34090	36298	34090-36298
43475	36298	36298-43475
38988	36298	36298-38988
47594	38082	38082-47594
34876	38082	34876-38082
42889	36183	36183-42889
40073	36183	36183-40073
43791	36183	36183-43791
40605	36183	36183-40605
39690	36183	36183-39690
43739	31469	31469-43739
31151	41341	31151-41341
37356	35577	35577-37356
43222	37790	37790-43222
36110	35644	35644-36110
53428	35644	35644-53428
31376	36314	31376-36314
31376	40212	31376-40212
36314	43284	36314-43284
31591	36554	31591-36554
38218	35732	35732-38218
31834	35732	31834-35732
36652	35771	35771-36652
34263	48340	34263-48340
40794	41907	40794-41907
42646	33015	33015-42646
41306	37655	37655-41306
33059	37471	33059-37471
48335	46158	46158-48335
41675	37368	37368-41675
40094	38765	38765-40094
38218	40830	38218-40830
31834	40830	31834-40830
32860	40830	32860-40830
35430	40830	35430-40830
44279	40830	40830-44279
36298	36746	36298-36746
31834	26067079	26067079-31834
38218	26067079	26067079-38218
35430	26067079	26067079-35430
41670	26067079	26067079-41670
40239	34449	34449-40239
33349	34449	33349-34449
42896	31535	31535-42896
36298	38286	36298-38286
33757	35422	33757-35422
34876	36967	34876-36967
47594	36967	36967-47594
35402	41746	35402-41746
48973	41746	41746-48973
39217	41746	39217-41746
33401	41746	33401-41746
53428	35584	35584-53428
38799	37014	37014-38799
35430	37014	35430-37014
39332	34095	34095-39332
44849	43529	43529-44849
42646	41503	41503-42646
32777	41503	32777-41503
33681	41503	33681-41503
43718	39571	39571-43718
41591	39571	39571-41591
3346207	39571	3346207-39571
33611	39564	33611-39564
35771	53580	35771-53580
36652	53580	36652-53580
37542	32443	32443-37542
36652	32443	32443-36652
35771	32443	32443-35771
53580	32443	32443-53580
34328	40170	34328-40170
38065	41578	38065-41578
33681	32088	32088-33681
38988	32088	32088-38988
35737	32088	32088-35737
43770	43279	43279-43770
43517	43279	43279-43517
34528	42572	34528-42572
32754	32762	32754-32762
40016	38244	38244-40016
37386	38301	37386-38301
39454	38995	38995-39454
42313	32400	32400-42313
40016	32400	32400-40016
31376	41730	31376-41730
34947	41730	34947-41730
36492	41730	36492-41730
44353	43170	43170-44353
38640	43170	38640-43170
36554	43170	36554-43170
31591	43170	31591-43170
43529	43170	43170-43529
45525	39203	39203-45525
36889	41247	36889-41247
40239	43151	40239-43151
35422	42940	35422-42940
36260	42940	36260-42940
41891	37894	37894-41891
41565	44030	41565-44030
37823	44030	37823-44030
42591	44030	42591-44030
41168	44030	41168-44030
39663	33864	33864-39663
41591	50296	41591-50296
3346207	50296	3346207-50296
37468	38146	37468-38146
42817	42925	42817-42925
37429	37932	37429-37932
37083	37932	37083-37932
44353	32740	32740-44353
40849	31430	31430-40849
31430	41995	31430-41995
40849	41995	40849-41995
33198	47781	33198-47781
37841	47781	37841-47781
36260	53436	36260-53436
43758	53436	43758-53436
48448	38923	38923-48448
36298	38923	36298-38923
35430	36727	35430-36727
37006	40243	37006-40243
38923	40506	38923-40506
31535	35085	31535-35085
37006	33413	33413-37006
37429	38674	37429-38674
40733	36555	36555-40733
31082	36555	31082-36555
3346207	33319	33319-3346207
39454	33319	33319-39454
31082	33114	31082-33114
35205	33114	33114-35205
47594	31359	31359-47594
34876	31359	31359-34876
39383	39826	39383-39826
44791	31003	31003-44791
38988	46006	38988-46006
31016	36364	31016-36364
31357	318572	31357-318572
37111	36455	36455-37111
31430	36455	31430-36455
38218	43160	38218-43160
35430	43160	35430-43160
40677	37957	37957-40677
39228	37957	37957-39228
35430	33661	33661-35430
38218	33661	33661-38218
36110	33661	33661-36110
41670	33661	33661-41670
31834	33661	31834-33661
35226	38513	35226-38513
39387	41937	39387-41937
34999	43312	34999-43312
41094	31290	31290-41094
40554	34790	34790-40554
32975	49893	32975-49893
32483	37402	32483-37402
31376	34126	31376-34126
41014	42306	41014-42306
36260	39173	36260-39173
3346207	38204	3346207-38204
39383	36041	36041-39383
42239	38858	38858-42239
37701	38858	37701-38858
326273	38858	326273-38858
35422	41225	35422-41225
41036	41225	41036-41225
39405	32222	32222-39405
43792	37742	37742-43792
3346207	43385	3346207-43385
35422	40034	35422-40034
41094	35523	35523-41094
32935	33721	32935-33721
53428	53578	53428-53578
42591	32428	32428-42591
37823	32428	32428-37823
41168	37149	37149-41168
42591	37149	37149-42591
40710	35939	35939-40710
3346207	42066	3346207-42066
39387	42066	39387-42066
40677	42066	40677-42066
42537	42066	42066-42537
34277	42066	34277-42066
35430	42066	35430-42066
36854	32158	32158-36854
38490	32158	32158-38490
46006	35045	35045-46006
35070	41866	35070-41866
31722	49816	31722-49816
53436	35922	35922-53436
37603	33005	33005-37603
37823	36057	36057-37823
44073	36057	36057-44073
41565	36057	36057-41565
44279	38454	38454-44279
34876	31679	31679-34876
43354	31679	31679-43354
39850	31679	31679-39850
43402	34434	34434-43402
47594	40002	40002-47594
34876	40002	34876-40002
37356	43091	37356-43091
32483	43091	32483-43091
43636	43091	43091-43636
40940	39062	39062-40940
35333	42186	35333-42186
47781	32739	32739-47781
34847	31778	31778-34847
35430	42491	35430-42491
32977	42491	32977-42491
41625	37038	37038-41625
38065	37038	37038-38065
37083	37038	37038-37083
42896	37038	37038-42896
47594	53566	47594-53566
34876	53566	34876-53566
39884	34881	34881-39884
45845	39770	39770-45845
33681	39770	33681-39770
34430	40300	34430-40300
40710	43541	40710-43541
35430	44039	35430-44039
44039	32076	32076-44039
37456	53573	37456-53573
42249	35731	35731-42249
32083	36956	32083-36956
43514	37142	37142-43514
36889	38746	36889-38746
40849	38746	38746-40849
41995	38746	38746-41995
31430	38746	31430-38746
35225	38746	35225-38746
35225	43560	35225-43560
40849	43560	40849-43560
41995	43560	41995-43560
38746	43560	38746-43560
31430	43560	31430-43560
37932	35787	35787-37932
41094	35787	35787-41094
33604	37967	33604-37967
42549	37967	37967-42549
43327	31227	31227-43327
43331	32635	32635-43331
43794	32635	32635-43794
318572	35490	318572-35490
32132	39462	32132-39462
42689	33240	33240-42689
32443	33240	32443-33240
31151	33240	31151-33240
36889	42620	36889-42620
48973	37523	37523-48973
31679	35380	31679-35380
38159	35380	35380-38159
31151	2768858	2768858-31151
37456	2768858	2768858-37456
43091	2768858	2768858-43091
42591	42062	42062-42591
43739	39340	39340-43739
318572	39340	318572-39340
36260	42150	36260-42150
43572	33379	33379-43572
43256	33379	33379-43256
34969	33613	33613-34969
48973	33613	33613-48973
36821	43026	36821-43026
4379911	43026	43026-4379911
32574	43026	32574-43026
41503	43026	41503-43026
37038	35053	35053-37038
35949	53560	35949-53560
35430	31143	31143-35430
42249	31143	31143-42249
41748	38376	38376-41748
33158	40549	33158-40549
35604	48531	35604-48531
40940	31118	31118-40940
36260	3772559	36260-3772559
33757	38005	33757-38005
35422	38005	35422-38005
41503	39485	39485-41503
45848	46027	45848-46027
43156	317867	317867-43156
32483	37617	32483-37617
36260	37617	36260-37617
35430	37617	35430-37617
33864	41193	33864-41193
41532	41193	41193-41532
39663	41193	39663-41193
42651	41193	41193-42651
42889	41193	41193-42889
40843	41193	40843-41193
35759	41193	35759-41193
34794	36913	34794-36913
31376	38879	31376-38879
39383	326171	326171-39383
37943	41740	37943-41740
35333	41740	35333-41740
40239	31298	31298-40239
38232	31298	31298-38232
42066	31298	31298-42066
34430	31298	31298-34430
41740	31298	31298-41740
34284	3355124	3355124-34284
35430	37417	35430-37417
32935	38001	32935-38001
42169	38001	38001-42169
39075	41344	39075-41344
31376	32378	31376-32378
41576	59240	41576-59240
38878	59240	38878-59240
44849	33123	33123-44849
33569	33123	33123-33569
36298	34426	34426-36298
39570	338395	338395-39570
39203	31167	31167-39203
37456	39554	37456-39554
41381	34840	34840-41381
37429	34840	34840-37429
38023	34840	34840-38023
34434	36017	34434-36017
40677	45739	40677-45739
34411	35003	34411-35003
38484	34038	34038-38484
35604	34038	34038-35604
38218	38605	38218-38605
37325	43652	37325-43652
42689	43652	42689-43652
44097	34521	34521-44097
43385	34521	34521-43385
41341	38527	38527-41341
45880	43565	43565-45880
47249	43565	43565-47249
32595	31263	31263-32595
39647	31263	31263-39647
3772677	31263	31263-3772677
39075	31263	31263-39075
37841	32760	32760-37841
42758	32760	32760-42758
34277	40958	34277-40958
40327	31179	31179-40327
42542	31179	31179-42542
35922	31179	31179-35922
41350	31179	31179-41350
32595	42444	32595-42444
3772677	42444	3772677-42444
39075	42444	39075-42444
39647	42444	39647-42444
35226	37229	35226-37229
38350	37229	37229-38350
32400	44266	32400-44266
5740788	34669	34669-5740788
35604	47121	35604-47121
31006	37206	31006-37206
40909	37206	37206-40909
33212	37206	33212-37206
37206	39157	37206-39157
33346	39157	33346-39157
36492	41184	36492-41184
35430	44355	35430-44355
34669	32835	32835-34669
38023	32039	32039-38023
43344	36521	36521-43344
33824	36521	33824-36521
43279	36521	36521-43279
39136	41988	39136-41988
36364	37188	36364-37188
42066	37188	37188-42066
40605	40789	40605-40789
36951	40789	36951-40789
40176	40789	40176-40789
326273	39744	326273-39744
37701	32028	32028-37701
37237	41666	37237-41666
35701	41666	35701-41666
41420	38412	38412-41420
41730	31874	31874-41730
39157	31729	31729-39157
33468	39740	33468-39740
34947	39740	34947-39740
41746	39740	39740-41746
41778	44848	41778-44848
43739	41768	41768-43739
53428	36774	36774-53428
37387	33981	33981-37387
37603	40616	37603-40616
31151	41524	31151-41524
33240	41524	33240-41524
38605	38150	38150-38605
32443	31394	31394-32443
53580	31394	31394-53580
35771	31394	31394-35771
31564	37597	31564-37597
37199	37597	37199-37597
38890	40141	38890-40141
39647	41365	39647-41365
32595	41365	32595-41365
39075	41365	39075-41365
3772677	41365	3772677-41365
326131	37277	326131-37277
31151	31349	31151-31349
38890	42547	38890-42547
44849	36400	36400-44849
36460	41138	36460-41138
39643	41138	39643-41138
34593	34364	34364-34593
53436	36195	36195-53436
35922	36195	35922-36195
35390	36195	35390-36195
53436	35501	35501-53436
35922	35501	35501-35922
36195	35501	35501-36195
35430	43656	35430-43656
32205	43656	32205-43656
36498	40975	36498-40975
43999	40975	40975-43999
36498	34565	34565-36498
53436	42841	42841-53436
42648	33608	33608-42648
31357	41158	31357-41158
38490	42601	38490-42601
32039	7354473	32039-7354473
32205	7354473	32205-7354473
36306	41259	36306-41259
39647	35000	35000-39647
39075	35000	35000-39075
39594	43158	39594-43158
32102	42496	32102-42496
40805	42496	40805-42496
31679	41107	31679-41107
40830	31332	31332-40830
40794	31332	31332-40794
43009	31165	31165-43009
36889	35900	35900-36889
41247	35900	35900-41247
38286	35900	35900-38286
31179	33530	31179-33530
34565	33530	33530-34565
41350	33530	33530-41350
40843	43441	40843-43441
35430	41062	35430-41062
35900	34685	34685-35900
42863	37690	37690-42863
38988	39679	38988-39679
34752	43650	34752-43650
38858	43650	38858-43650
33224	31000	31000-33224
35731	33105	33105-35731
41944	37702	37702-41944
318572	42130	318572-42130
35070	31659	31659-35070
41778	37305	37305-41778
39690	31589	31589-39690
42161	36383	36383-42161
35333	32579	32579-35333
38988	31667	31667-38988
47121	42567	42567-47121
5740544	42567	42567-5740544
47894	42567	42567-47894
37429	36750	36750-37429
38005	32981	32981-38005
34794	32981	32981-34794
33757	32981	32981-33757
44432	32981	32981-44432
41746	46156	41746-46156
34876	39132	34876-39132
47594	39132	39132-47594
40789	34371	34371-40789
39864	41481	39864-41481
33379	35172	33379-35172
53436	39522	39522-53436
42161	35100	35100-42161
34022	31905	31905-34022
2768981	34956	2768981-34956
42161	38795	38795-42161
41611	38795	38795-41611
31000	38795	31000-38795
34284	38766	34284-38766
42496	34309	34309-42496
40506	43351	40506-43351
36232	33094	33094-36232
41503	37235	37235-41503
48448	42936	42936-48448
40073	42778	40073-42778
50446	37889	37889-50446
40940	35649	35649-40940
40041	32100	32100-40041
38923	32167	32167-38923
38995	38768	38768-38995
43009	26067080	26067080-43009
40548	36068	36068-40548
38645	36068	36068-38645
44747	36068	36068-44747
39198	36068	36068-39198
31942	36068	31942-36068
32009	36068	32009-36068
39387	36068	36068-39387
40055	36068	36068-40055
4379911	36068	36068-4379911
34875	36068	34875-36068
34745	36068	34745-36068
39136	33943	33943-39136
35604	37859	35604-37859
42291	41703	41703-42291
47873	41703	41703-47873
37207	33925	33925-37207
41746	31331	31331-41746
40733	31331	31331-40733
37035	31533	31533-37035
40940	41744	40940-41744
44885	35524	35524-44885
39075	38491	38491-39075
36655	35509	35509-36655
34038	35509	34038-35509
34901	37962	34901-37962
37932	37970	37932-37970
31665	34009	31665-34009
33140	34009	33140-34009
41193	36013	36013-41193
36791	38327	36791-38327
37841	40174	37841-40174
40704	41084	40704-41084
39454	41084	39454-41084
32384	41084	32384-41084
40599	41084	40599-41084
43841	41084	41084-43841
41768	41084	41084-41768
39385	41084	39385-41084
2768852	41084	2768852-41084
40438	41084	40438-41084
38779	41084	38779-41084
41483	41084	41084-41483
32078	41084	32078-41084
4379911	41084	41084-4379911
34875	41084	34875-41084
32429	41084	32429-41084
41583	41084	41084-41583
36360	41084	36360-41084
47208	41084	41084-47208
43823	41084	41084-43823
35490	41084	35490-41084
3346207	41084	3346207-41084
45821	41084	41084-45821
34171	41084	34171-41084
45969	41084	41084-45969
40999	41084	40999-41084
43812	41084	41084-43812
41746	31405	31405-41746
40028	36409	36409-40028
41861	36409	36409-41861
41247	30982	30982-41247
38286	30982	30982-38286
40183	30982	30982-40183
41611	43542	41611-43542
31000	43542	31000-43542
41084	35924	35924-41084
32132	40388	32132-40388
31153	40164	31153-40164
31582	34843	31582-34843
40243	43126	40243-43126
40710	43126	40710-43126
32739	43126	32739-43126
36432	43126	36432-43126
41084	43294	41084-43294
36068	35594	35594-36068
37970	47877	37970-47877
32601	47877	32601-47877
41084	34361	34361-41084
35604	3772180	35604-3772180
34324	31027	31027-34324
36260	44653	36260-44653
32740	31267	31267-32740
59240	33835	33835-59240
34359	32976	32976-34359
317867	32976	317867-32976
39431	31310	31310-39431
35003	42819	35003-42819
41748	42819	41748-42819
39020	43906	39020-43906
33418	43906	33418-43906
46158	32624	32624-46158
31179	31598	31179-31598
42542	31598	31598-42542
36260	43693	36260-43693
37823	40173	37823-40173
40940	3346227	3346227-40940
36068	34964	34964-36068
53436	39164	39164-53436
40327	39164	39164-40327
42841	39164	39164-42841
36195	39164	36195-39164
33530	39164	33530-39164
35922	39164	35922-39164
42542	39164	39164-42542
31179	39164	31179-39164
31598	39164	31598-39164
32777	44155	32777-44155
40843	34293	34293-40843
36260	36027	36027-36260
36068	32969	32969-36068
317867	41020	317867-41020
31449	40683	31449-40683
41273	40683	40683-41273
38963	40683	38963-40683
42889	40683	40683-42889
33351	40683	33351-40683
38490	40683	38490-40683
38196	40683	38196-40683
38489	40683	38489-40683
31738	40683	31738-40683
39673	40683	39673-40683
41414	40683	40683-41414
44855	40683	40683-44855
36068	42802	36068-42802
34359	43577	34359-43577
317867	43577	317867-43577
35604	36641	35604-36641
31430	36641	31430-36641
41306	36641	36641-41306
32935	36641	32935-36641
40940	42265	40940-42265
42591	33203	33203-42591
41880	33203	33203-41880
41168	33203	33203-41168
37149	33203	33203-37149
37823	33203	33203-37823
35523	35227	35227-35523
38329	38872	38329-38872
42171	38872	38872-42171
41746	38872	38872-41746
46006	40696	40696-46006
41957	40696	40696-41957
39643	37524	37524-39643
36460	37524	36460-37524
3355127	37524	3355127-37524
36619	37524	36619-37524
47763	37524	37524-47763
31151	44839	31151-44839
249072	44839	249072-44839
41483	3346160	3346160-41483
35172	3346160	3346160-35172
40217	3346160	3346160-40217
42750	3346160	3346160-42750
41785	3346160	3346160-41785
36260	45881	36260-45881
43085	35751	35751-43085
32595	50366	32595-50366
3772677	50366	3772677-50366
40696	43981	40696-43981
36068	41085	36068-41085
33672	36999	33672-36999
39735	41839	39735-41839
117294	42297	117294-42297
32536	36491	32536-36491
37206	36491	36491-37206
40940	35478	35478-40940
42549	34182	34182-42549
317867	34182	317867-34182
41084	40706	40706-41084
36068	40706	36068-40706
42435	32015	32015-42435
43142	34362	34362-43142
39522	36897	36897-39522
31729	36897	31729-36897
44073	8674026	44073-8674026
33262	43580	33262-43580
32684	35560	32684-35560
37476	35540	35540-37476
37476	36358	36358-37476
40835	38817	38817-40835
43842	2768877	2768877-43842
32014	38693	32014-38693
43799	41860	41860-43799
39075	41852	39075-41852
32595	41852	32595-41852
39647	41852	39647-41852
42242	36111	36111-42242
34745	36111	34745-36111
48340	36111	36111-48340
40617	36111	36111-40617
36298	36111	36111-36298
39385	36111	36111-39385
31738	36111	31738-36111
35501	36111	35501-36111
33218	36111	33218-36111
35184	36111	35184-36111
38645	36111	36111-38645
31082	36111	31082-36111
36068	41633	36068-41633
318874	41633	318874-41633
36111	41566	36111-41566
41566	35343	35343-41566
42834	31023	31023-42834
3772376	31023	31023-3772376
35576	31023	31023-35576
36071	42550	36071-42550
33240	44052	33240-44052
32624	42305	32624-42305
37429	42596	37429-42596
35784	319033	319033-35784
39564	326187	326187-39564
41306	43157	41306-43157
41084	33214	33214-41084
43856	3355143	3355143-43856
42896	3355143	3355143-42896
33218	3355143	33218-3355143
33971	3355143	3355143-33971
33613	3355143	3355143-33613
46158	3355143	3355143-46158
36936	3355143	3355143-36936
36298	3355143	3355143-36298
35340	3355143	3355143-35340
42954	3355143	3355143-42954
35509	31702	31702-35509
35604	31702	31702-35604
32166	31702	31702-32166
38657	41151	38657-41151
246618	41423	246618-41423
39071	5740816	39071-5740816
40173	41807	40173-41807
34500	45374	34500-45374
31442	45374	31442-45374
32601	44261	32601-44261
38369	44261	38369-44261
3355133	35878	3355133-35878
42239	248102	248102-42239
36260	36139	36139-36260
37547	41491	37547-41491
38930	33827	33827-38930
42853	42162	42162-42853
