ENTREZ_ID.1	ENTREZ_ID.2	gene.pairs
2768940	43785	2768940-43785
31586	43785	31586-43785
35173	53428	35173-53428
31722	3772559	31722-3772559
36277	3772559	36277-3772559
38286	3772559	3772559-38286
36260	3772559	36260-3772559
41873	37734	37734-41873
36277	37734	36277-37734
34095	39810	34095-39810
3354863	42841	3354863-42841
39521	38492	38492-39521
34187	47080	34187-47080
36990	43426	36990-43426
35900	44115	35900-44115
2768940	38515	2768940-38515
31586	38515	31586-38515
31586	41193	31586-41193
2768940	41193	2768940-41193
35100	3772677	35100-3772677
2768940	40185	2768940-40185
31586	40185	31586-40185
31137	36118	31137-36118
33654	36377	33654-36377
36260	33034	33034-36260
36139	33034	33034-36139
31722	33034	31722-33034
31582	33034	31582-33034
33981	33034	33034-33981
43793	33034	33034-43793
44115	33034	33034-44115
39833	33034	33034-39833
36277	33034	33034-36277
35398	33034	33034-35398
38286	33034	33034-38286
3772559	33034	33034-3772559
33003	38821	33003-38821
33034	2768992	2768992-33034
34434	30981	30981-34434
38645	32450	32450-38645
35142	32450	32450-35142
39368	43279	39368-43279
34636	39454	34636-39454
39643	38735	38735-39643
39554	48805	39554-48805
41627	48805	41627-48805
41193	48805	41193-48805
43785	48805	43785-48805
38515	48805	38515-48805
47218	48805	47218-48805
246540	48805	246540-48805
32557	48805	32557-48805
40185	48805	40185-48805
39833	48805	39833-48805
43768	48805	43768-48805
44653	48805	44653-48805
26067080	48805	26067080-48805
36139	33161	33161-36139
35225	3355084	3355084-35225
33034	36565	33034-36565
41602	37536	37536-41602
33571	40260	33571-40260
40045	40260	40045-40260
33629	40260	33629-40260
37182	33680	33680-37182
3355150	34999	3355150-34999
31586	37429	31586-37429
2768940	37429	2768940-37429
48805	37429	37429-48805
37734	42215	37734-42215
35764	34927	34927-35764
43656	34927	34927-43656
41306	34927	34927-41306
2768852	41612	2768852-41612
39843	41612	39843-41612
2768940	44100	2768940-44100
31586	44100	31586-44100
40587	38085	38085-40587
34633	38085	34633-38085
38204	38085	38085-38204
39770	39735	39735-39770
34636	31778	31778-34636
33034	33343	33034-33343
31442	38640	31442-38640
31442	36068	31442-36068
38640	36068	36068-38640
37412	38156	37412-38156
33529	38156	33529-38156
43768	37852	37852-43768
31586	37852	31586-37852
2768940	37852	2768940-37852
48805	37852	37852-48805
37536	41631	37536-41631
48448	31318	31318-48448
37111	31318	31318-37111
41740	31318	31318-41740
41768	31318	31318-41768
37148	31318	31318-37148
34426	38388	34426-38388
50007	38388	38388-50007
33834	42650	33834-42650
48805	42650	42650-48805
2768940	42650	2768940-42650
31586	42650	31586-42650
48805	48571	48571-48805
2768940	48571	2768940-48571
31586	48571	31586-48571
37044	41403	37044-41403
40260	39136	39136-40260
43417	31229	31229-43417
44100	31229	31229-44100
37429	31229	31229-37429
43017	31229	31229-43017
40587	31229	31229-40587
42650	31229	31229-42650
246540	31229	246540-31229
32557	31229	31229-32557
37110	31229	31229-37110
43768	31229	31229-43768
40860	31229	31229-40860
39554	31229	31229-39554
41193	31229	31229-41193
41531	31229	31229-41531
35173	31229	31229-35173
37852	31229	31229-37852
48571	31229	31229-48571
37859	31229	31229-37859
43785	31229	31229-43785
2768940	31229	2768940-31229
44653	31229	31229-44653
38515	31229	31229-38515
35225	31229	31229-35225
41627	31229	31229-41627
26067080	31229	26067080-31229
39054	39513	39054-39513
43775	39513	39513-43775
41670	39651	39651-41670
33343	39651	33343-39651
42449	41194	41194-42449
33034	40345	33034-40345
2768992	40345	2768992-40345
31269	246439	246439-31269
33413	33465	33413-33465
43656	33465	33465-43656
39368	32225	32225-39368
317813	32400	317813-32400
43020	31011	31011-43020
39368	31011	31011-39368
39368	38930	38930-39368
48805	33726	33726-48805
2768940	33726	2768940-33726
31586	33726	31586-33726
31229	33726	31229-33726
34982	43294	34982-43294
37957	41032	37957-41032
36606	41032	36606-41032
44785	41032	41032-44785
34794	41032	34794-41032
46015	41032	41032-46015
35801	41032	35801-41032
31442	32976	31442-32976
33034	37542	33034-37542
33934	319043	319043-33934
32760	42799	32760-42799
40358	41656	40358-41656
40530	44849	40530-44849
32400	59239	32400-59239
34380	33927	33927-34380
34380	38150	34380-38150
33927	38150	33927-38150
41937	38150	38150-41937
34187	34875	34187-34875
33934	34726	33934-34726
37111	41087	37111-41087
39521	41087	39521-41087
31318	41087	31318-41087
3772559	41087	3772559-41087
41740	38527	38527-41740
33034	48311	33034-48311
48805	40850	40850-48805
31229	40850	31229-40850
31586	40850	31586-40850
2768940	40850	2768940-40850
35398	35253	35253-35398
33034	35253	33034-35253
41873	31016	31016-41873
39588	31016	31016-39588
32760	31016	31016-32760
43775	31016	31016-43775
36068	31016	31016-36068
40876	31016	31016-40876
41531	31016	31016-41531
31322	35311	31322-35311
31011	35311	31011-35311
43769	35311	35311-43769
31229	35364	31229-35364
2768940	35364	2768940-35364
31586	35364	31586-35364
48805	35364	35364-48805
33003	36619	33003-36619
33343	42379	33343-42379
31582	42379	31582-42379
39459	42379	39459-42379
33034	42379	33034-42379
36195	42379	36195-42379
39833	35656	35656-39833
42734	35656	35656-42734
50007	35656	35656-50007
42446	35656	35656-42446
35173	35656	35173-35656
42638	35656	35656-42638
41656	32341	32341-41656
44052	32341	32341-44052
34187	38969	34187-38969
37412	36673	36673-37412
38930	36232	36232-38930
35142	40683	35142-40683
48805	40683	40683-48805
2768940	40683	2768940-40683
31586	40683	31586-40683
35656	40683	35656-40683
39833	40683	39833-40683
31229	40683	31229-40683
39521	41414	39521-41414
37734	41414	37734-41414
39241	35924	35924-39241
33629	35924	33629-35924
33571	35924	33571-35924
43769	35924	35924-43769
40045	35924	35924-40045
43091	41575	41575-43091
31586	40800	31586-40800
48805	40800	40800-48805
31229	40800	31229-40800
2768940	40800	2768940-40800
40860	36897	36897-40860
41612	37962	37962-41612
37734	35563	35563-37734
36139	32996	32996-36139
33003	32996	32996-33003
41612	37402	37402-41612
48805	32222	32222-48805
31229	32222	31229-32222
31586	32222	31586-32222
2768940	32222	2768940-32222
33629	37603	33629-37603
35924	37603	35924-37603
317813	37534	317813-37534
42743	39760	39760-42743
38655	35081	35081-38655
33529	36104	33529-36104
42743	34519	34519-42743
36400	34519	34519-36400
41087	34519	34519-41087
42743	31516	31516-42743
34519	31516	31516-34519
36400	31516	31516-36400
39567	3355143	3355143-39567
39810	3355143	3355143-39810
41575	3355143	3355143-41575
36377	35851	35851-36377
33654	35851	33654-35851
35311	246638	246638-35311
37402	41133	37402-41133
33343	36956	33343-36956
19834908	36956	19834908-36956
31229	39063	31229-39063
31016	36363	31016-36363
45525	37292	37292-45525
33203	34896	33203-34896
35225	47091	35225-47091
36260	246663	246663-36260
35398	37851	35398-37851
31229	41576	31229-41576
35225	41917	35225-41917
2768992	41917	2768992-41917
33003	41917	33003-41917
3772559	33824	33824-3772559
35398	33824	33824-35398
32557	33824	32557-33824
33034	33824	33034-33824
41575	36032	36032-41575
3354863	36032	3354863-36032
43091	36032	36032-43091
33906	36032	33906-36032
31011	45021	31011-45021
38930	38154	38154-38930
31011	38154	31011-38154
38930	31874	31874-38930
41133	31874	31874-41133
38930	34677	34677-38930
41833	47877	41833-47877
41612	33883	33883-41612
36495	40141	36495-40141
42391	39400	39400-42391
31011	34986	31011-34986
43279	34986	34986-43279
32225	34986	32225-34986
31874	34986	31874-34986
38930	34986	34986-38930
39521	41014	39521-41014
31016	42305	31016-42305
44052	42305	42305-44052
32152	42613	32152-42613
3772677	43475	3772677-43475
47208	42267	42267-47208
34187	42267	34187-42267
32760	31942	31942-32760
32454	42753	32454-42753
40717	35045	35045-40717
32898	35045	32898-35045
31582	35045	31582-35045
33465	37924	33465-37924
40904	37924	37924-40904
37395	37924	37395-37924
37536	37924	37536-37924
34633	33727	33727-34633
40587	33727	33727-40587
3355150	31621	31621-3355150
32335	31621	31621-32335
36538	31621	31621-36538
35924	31621	31621-35924
44100	31621	31621-44100
317878	31084	31084-317878
35045	31251	31251-35045
34269	35565	34269-35565
43158	44889	43158-44889
37734	41785	37734-41785
39521	41785	39521-41785
33529	41152	33529-41152
33529	38743	33529-38743
41152	43227	41152-43227
36111	43202	36111-43202
2768940	38963	2768940-38963
31586	38963	31586-38963
33351	40325	33351-40325
32152	36992	32152-36992
38388	5740544	38388-5740544
43656	31498	31498-43656
41133	36539	36539-41133
39546	35215	35215-39546
42537	42249	42249-42537
33934	37702	33934-37702
39241	33432	33432-39241
2768940	44548	2768940-44548
31586	44548	31586-44548
36565	44548	36565-44548
31229	44548	31229-44548
31778	44548	31778-44548
37924	33262	33262-37924
31586	35771	31586-35771
2768940	35771	2768940-35771
31229	35771	31229-35771
48805	35771	35771-48805
33676	33505	33505-33676
35221	33505	33505-35221
42215	40617	40617-42215
37924	32443	32443-37924
33413	33610	33413-33610
40587	42881	40587-42881
34633	42881	34633-42881
38786	42693	38786-42693
38085	42693	38085-42693
38231	42693	38231-42693
38367	42693	38367-42693
39521	36329	36329-39521
39554	41693	39554-41693
31229	41693	31229-41693
47218	41140	41140-47218
38443	33060	33060-38443
43656	41748	41748-43656
36032	41748	36032-41748
41631	41748	41631-41748
39054	41296	39054-41296
39513	41296	39513-41296
43775	41296	41296-43775
42075	44073	42075-44073
40325	35939	35939-40325
33351	35939	33351-35939
43718	39814	39814-43718
33351	39814	33351-39814
40325	39814	39814-40325
35939	39814	35939-39814
45374	42143	42143-45374
33824	43229	33824-43229
41631	39536	39536-41631
37536	39536	37536-39536
41602	39536	39536-41602
40073	38092	38092-40073
34380	38092	34380-38092
35577	41992	35577-41992
42544	3346207	3346207-42544
32450	39485	32450-39485
37556	41483	37556-41483
35311	38879	35311-38879
43841	31564	31564-43841
32450	31564	31564-32450
33529	32060	32060-33529
37272	32060	32060-37272
41670	32060	32060-41670
33849	44843	33849-44843
35653	44843	35653-44843
43202	44843	43202-44843
36111	44843	36111-44843
33060	44843	33060-44843
35974	43916	35974-43916
37932	33441	33441-37932
33676	3885598	33676-3885598
33610	35927	33610-35927
38930	35927	35927-38930
36612	31792	31792-36612
31516	50003	31516-50003
34519	50003	34519-50003
42743	50003	42743-50003
36400	50003	36400-50003
47080	33738	33738-47080
39513	31702	31702-39513
43775	31702	31702-43775
36997	39571	36997-39571
3346227	34338	3346227-34338
33034	40659	33034-40659
36277	40659	36277-40659
33849	31394	31394-33849
46156	32269	32269-46156
32269	45329	32269-45329
46156	45329	45329-46156
49260	34945	34945-49260
38821	34945	34945-38821
38930	37230	37230-38930
35142	37230	35142-37230
41403	47763	41403-47763
37924	47763	37924-47763
31229	38983	31229-38983
33343	38028	33343-38028
47763	36290	36290-47763
40617	44747	40617-44747
33343	44263	33343-44263
33034	40451	33034-40451
41306	37235	37235-41306
37116	37235	37116-37235
43775	38004	38004-43775
35311	38004	35311-38004
37116	36298	36298-37116
26067080	36298	26067080-36298
34633	41871	34633-41871
40587	41871	40587-41871
42446	36059	36059-42446
31027	35509	31027-35509
37536	40243	37536-40243
43725	37455	37455-43725
31444	43650	31444-43650
42438	36652	36652-42438
32269	36652	32269-36652
2768940	32132	2768940-32132
31229	32132	31229-32132
36139	34067	34067-36139
38093	34067	34067-38093
31229	38044	31229-38044
2768940	38044	2768940-38044
37734	38044	37734-38044
48805	38044	38044-48805
31586	38044	31586-38044
35851	39180	35851-39180
32996	39064	32996-39064
34542	43693	34542-43693
3772559	33136	33136-3772559
34636	36967	34636-36967
48535	38981	38981-48535
31011	7354473	31011-7354473
33529	43700	33529-43700
38154	42501	38154-42501
38930	39522	38930-39522
43775	38565	38565-43775
42446	35205	35205-42446
35173	31624	31624-35173
42799	31624	31624-42799
31942	31624	31624-31942
33610	34505	33610-34505
317813	34505	317813-34505
34648	37916	34648-37916
43038	40542	40542-43038
43775	44702	43775-44702
33610	35070	33610-35070
3772559	41583	3772559-41583
40374	34166	34166-40374
39521	31842	31842-39521
42743	41144	41144-42743
34519	41144	34519-41144
36400	47762	36400-47762
42743	47762	42743-47762
42379	32352	32352-42379
43775	3355133	3355133-43775
32996	3355133	32996-3355133
36139	3355133	3355133-36139
33003	3355133	33003-3355133
36990	3355133	3355133-36990
31229	3355133	31229-3355133
39956	40165	39956-40165
39243	40165	39243-40165
40243	31359	31359-40243
3772677	40817	3772677-40817
42199	38198	38198-42199
37230	33604	33604-37230
40732	36753	36753-40732
34519	34231	34231-34519
37909	34231	34231-37909
31516	34231	31516-34231
31778	34974	31778-34974
40587	38116	38116-40587
32557	38116	32557-38116
43768	38116	38116-43768
35524	42453	35524-42453
34633	42132	34633-42132
40587	42132	40587-42132
34269	34669	34269-34669
31011	34669	31011-34669
32483	34669	32483-34669
31016	43991	31016-43991
40141	38001	38001-40141
34945	35950	34945-35950
41740	44848	41740-44848
31229	39405	31229-39405
43793	39405	39405-43793
38218	41657	38218-41657
33824	41657	33824-41657
36277	41657	36277-41657
42215	41657	41657-42215
34633	36641	34633-36641
40587	36641	36641-40587
38917	36201	36201-38917
32078	246621	246621-32078
41631	246621	246621-41631
41524	35513	35513-41524
42379	35425	35425-42379
31229	39881	31229-39881
39881	7354433	39881-7354433
31267	48309	31267-48309
43162	36852	36852-43162
318874	42240	318874-42240
39978	35390	35390-39978
37932	44030	37932-44030
46156	44030	44030-46156
45329	44030	44030-45329
32269	44030	32269-44030
35764	44030	35764-44030
35764	35560	35560-35764
46156	35560	35560-46156
45329	35560	35560-45329
44030	35560	35560-44030
32269	35560	32269-35560
40659	32429	32429-40659
3772559	32429	32429-3772559
41193	37837	37837-41193
37141	37837	37141-37837
36491	38746	36491-38746
31567	43398	31567-43398
49895	43398	43398-49895
43650	41850	41850-43650
32205	59227	32205-59227
40717	31759	31759-40717
39814	31759	31759-39814
35045	31759	31759-35045
37932	33418	33418-37932
38085	33770	33770-38085
38116	40830	38116-40830
38645	40830	38645-40830
35045	34831	34831-35045
31267	34831	31267-34831
34669	34831	34669-34831
42743	39406	39406-42743
317878	43026	317878-43026
43650	43026	43026-43650
38930	41672	38930-41672
43636	31738	31738-43636
36381	31738	31738-36381
44703	32207	32207-44703
38085	32207	32207-38085
3354863	39864	3354863-39864
31722	39864	31722-39864
40909	39864	39864-40909
41748	39864	39864-41748
41657	33920	33920-41657
33712	45959	33712-45959
31229	3772376	31229-3772376
43162	3772376	3772376-43162
33578	37840	33578-37840
40958	41836	40958-41836
41612	38611	38611-41612
31016	42066	31016-42066
38930	36376	36376-38930
33413	34324	33413-34324
33610	34324	33610-34324
41748	38653	38653-41748
42267	37635	37635-42267
40999	48973	40999-48973
31011	38327	31011-38327
38930	38327	38327-38930
31229	38327	31229-38327
33738	38797	33738-38797
31373	38797	31373-38797
47080	38797	38797-47080
44111	38797	38797-44111
3355150	38797	3355150-38797
37412	38797	37412-38797
42269	38797	38797-42269
31006	36264	31006-36264
33529	42936	33529-42936
42446	39491	39491-42446
32341	37229	32341-37229
40141	37229	37229-40141
33676	40706	33676-40706
38488	40706	38488-40706
3355133	40706	3355133-40706
41524	40706	40706-41524
37229	40706	37229-40706
37838	34362	34362-37838
31229	37142	31229-37142
40374	38558	38558-40374
33925	38558	33925-38558
32400	36156	32400-36156
33529	40388	33529-40388
27662248	41668	27662248-41668
36260	41668	36260-41668
38443	31212	31212-38443
41473	31212	31212-41473
37924	38301	37924-38301
35054	39428	35054-39428
43916	49070	43916-49070
31267	3772007	31267-3772007
35253	41798	35253-41798
33034	41798	33034-41798
35398	41798	35398-41798
42453	38795	38795-42453
36139	38887	36139-38887
41153	38131	38131-41153
42689	36854	36854-42689
41612	36854	36854-41612
2768940	35047	2768940-35047
43835	42192	42192-43835
40717	42192	40717-42192
32088	36383	32088-36383
44702	36383	36383-44702
31251	34816	31251-34816
33726	42160	33726-42160
40693	42160	40693-42160
38655	43156	38655-43156
37973	43156	37973-43156
34901	43156	34901-43156
32400	43156	32400-43156
38821	35402	35402-38821
36619	35402	35402-36619
36990	338395	338395-36990
42491	32762	32762-42491
32740	32762	32740-32762
33604	32762	32762-33604
38350	32762	32762-38350
38655	33489	33489-38655
34901	33489	33489-34901
32400	33489	32400-33489
37973	33489	33489-37973
35851	38258	35851-38258
33140	38258	33140-38258
31564	43930	31564-43930
37961	34009	34009-37961
41612	39244	39244-41612
35225	37355	35225-37355
36057	37355	36057-37355
35787	37355	35787-37355
37355	326157	326157-37355
40330	326157	326157-40330
41670	45880	41670-45880
31229	37690	31229-37690
34009	53566	34009-53566
35398	41085	35398-41085
43913	43791	43791-43913
35523	43791	35523-43791
38092	43791	38092-43791
45398	40282	40282-45398
37455	36699	36699-37455
3355133	36699	3355133-36699
35924	37164	35924-37164
53428	37164	37164-53428
35656	37164	35656-37164
31942	59141	31942-59141
42799	33608	33608-42799
36741	44409	36741-44409
41743	44409	41743-44409
35604	31310	31310-35604
32060	38023	32060-38023
326157	32796	326157-32796
38897	50366	38897-50366
37272	50366	37272-50366
42693	50366	42693-50366
41217	43560	41217-43560
317878	34110	317878-34110
39521	40034	39521-40034
41578	50143	41578-50143
40732	3772715	3772715-40732
35045	40363	35045-40363
31759	40363	31759-40363
35047	39315	35047-39315
39814	32437	32437-39814
35939	32437	32437-35939
40325	32437	32437-40325
36073	35333	35333-36073
31248	35333	31248-35333
3772180	44307	3772180-44307
37973	40875	37973-40875
38655	40875	38655-40875
32400	40875	32400-40875
34901	40875	34901-40875
39679	38418	38418-39679
35045	38412	35045-38412
3772180	42166	3772180-42166
38443	43170	38443-43170
3355143	35329	3355143-35329
41575	35329	35329-41575
36068	33226	33226-36068
37230	41423	37230-41423
33604	41423	33604-41423
41034	41423	41034-41423
37230	37701	37230-37701
33604	37701	33604-37701
41423	37701	37701-41423
31229	33468	31229-33468
38987	33468	33468-38987
33686	47260	33686-47260
31227	47260	31227-47260
33686	37083	33686-37083
37230	42757	37230-42757
33638	38516	33638-38516
31444	36492	31444-36492
39243	40032	39243-40032
41085	40176	40176-41085
38987	40176	38987-40176
34138	34543	34138-34543
37973	41180	37973-41180
32400	41180	32400-41180
42863	47594	42863-47594
38091	39744	38091-39744
35130	39744	35130-39744
38116	43654	38116-43654
44548	41842	41842-44548
38388	41842	38388-41842
43856	33300	33300-43856
37932	37014	37014-37932
33441	37014	33441-37014
32443	37014	32443-37014
32762	34007	32762-34007
37083	34007	34007-37083
38350	34007	34007-38350
37412	43415	37412-43415
31229	31598	31229-31598
37014	42933	37014-42933
31179	53433	31179-53433
37536	48339	37536-48339
32454	42647	32454-42647
31624	42647	31624-42647
34095	32015	32015-34095
36852	38613	36852-38613
42161	39857	39857-42161
43650	40607	40607-43650
3772677	36740	36740-3772677
41217	36022	36022-41217
44100	44353	44100-44353
40327	35940	35940-40327
40141	36615	36615-40141
37536	44254	37536-44254
39244	40133	39244-40133
41788	40133	40133-41788
33883	40133	33883-40133
33034	43130	33034-43130
34324	39198	34324-39198
31006	39198	31006-39198
33413	39198	33413-39198
33465	39198	33465-39198
42693	43842	42693-43842
40587	42313	40587-42313
34633	42313	34633-42313
37164	38835	37164-38835
32817	34359	32817-34359
31738	35955	31738-35955
37230	37471	37230-37471
40327	43385	40327-43385
36555	42492	36555-42492
31554	38890	31554-38890
40327	32766	32766-40327
39136	32766	32766-39136
32015	32766	32015-32766
37838	34924	34924-37838
39744	40975	39744-40975
36290	37659	36290-37659
34902	31153	31153-34902
41748	36571	36571-41748
41403	42922	41403-42922
32335	39919	32335-39919
34364	40733	34364-40733
31016	36039	31016-36039
36999	47874	36999-47874
47763	31665	31665-47763
38879	38863	38863-38879
43856	40095	40095-43856
7354403	34504	34504-7354403
117294	34504	117294-34504
42802	34504	34504-42802
39132	34504	34504-39132
40764	34504	34504-40764
35759	34504	34504-35759
32996	34504	32996-34504
34328	34504	34328-34504
31722	34504	31722-34504
40288	34504	34504-40288
3772232	34504	34504-3772232
45398	35672	35672-45398
41612	37207	37207-41612
37962	37434	37434-37962
37111	37434	37111-37434
2768858	43018	2768858-43018
42693	34408	34408-42693
41306	34408	34408-41306
39173	37602	37602-39173
31016	38693	31016-38693
39599	38389	38389-39599
32400	3354977	32400-3354977
41633	44791	41633-44791
36854	44791	36854-44791
36460	38959	36460-38959
40659	35644	35644-40659
37742	3772082	3772082-37742
318572	3772082	318572-3772082
38797	33218	33218-38797
41907	44839	41907-44839
38821	31988	31988-38821
40835	39777	39777-40835
35311	39777	35311-39777
38101	39777	38101-39777
36527	39777	36527-39777
32430	39777	32430-39777
34110	39777	34110-39777
41231	39777	39777-41231
49045	39777	39777-49045
36084	39777	36084-39777
45739	39777	39777-45739
50296	39777	39777-50296
36897	39777	36897-39777
31722	39777	31722-39777
40288	39777	39777-40288
42638	39777	39777-42638
39133	39777	39133-39777
40599	39777	39777-40599
43099	39777	39777-43099
41420	39777	39777-41420
41850	39777	39777-41850
43775	39777	39777-43775
2768677	39777	2768677-39777
42810	39777	39777-42810
35084	39777	35084-39777
38766	39777	38766-39777
41062	39777	39777-41062
42693	34688	34688-42693
37618	34946	34946-37618
249663	34946	249663-34946
33441	39164	33441-39164
32443	39164	32443-39164
37377	39164	37377-39164
39136	44155	39136-44155
32015	44155	32015-44155
39777	42889	39777-42889
32205	40239	32205-40239
34999	38858	34999-38858
32855	44272	32855-44272
38028	42642	38028-42642
42379	42642	42379-42642
35950	42642	35950-42642
39651	42642	39651-42642
39777	42242	39777-42242
34504	32502	32502-34504
35644	39645	35644-39645
31147	39645	31147-39645
39777	47399	39777-47399
41612	39464	39464-41612
36746	39038	36746-39038
38930	42524	38930-42524
31394	44496	31394-44496
41668	32062	32062-41668
46066	42871	42871-46066
48973	42871	42871-48973
246638	32102	246638-32102
38131	42087	38131-42087
33578	42087	33578-42087
43017	33015	33015-43017
43091	33015	33015-43091
42249	41591	41591-42249
32762	37520	32762-37520
32740	37520	32740-37520
38930	34277	34277-38930
34519	37472	34519-37472
31016	40052	31016-40052
34504	53472	34504-53472
37230	41703	37230-41703
42491	41703	41703-42491
42757	41703	41703-42757
41423	41703	41423-41703
34007	41703	34007-41703
33604	41703	33604-41703
32740	41703	32740-41703
32762	41703	32762-41703
37520	41703	37520-41703
36032	40087	36032-40087
37412	38674	37412-38674
38930	44432	38930-44432
34504	37300	34504-37300
48973	35341	35341-48973
34986	3355127	3355127-34986
35816	3355127	3355127-35816
42850	3355127	3355127-42850
3355150	3355127	3355127-3355150
35053	3355127	3355127-35053
39243	3355127	3355127-39243
37841	3355127	3355127-37841
36821	3355127	3355127-36821
43164	3355127	3355127-43164
39753	3355127	3355127-39753
36914	3355127	3355127-36914
41374	3355127	3355127-41374
34504	37290	34504-37290
46066	43517	43517-46066
48973	43517	43517-48973
41612	32274	32274-41612
32269	32274	32269-32274
41133	32274	32274-41133
40374	32274	32274-40374
31016	39306	31016-39306
42743	37209	37209-42743
48340	37209	37209-48340
36400	37209	36400-37209
47762	37209	37209-47762
34519	37209	34519-37209
41583	43351	41583-43351
35198	36110	35198-36110
40515	36110	36110-40515
42693	36110	36110-42693
40243	41079	40243-41079
31883	41079	31883-41079
41575	43167	41575-43167
3355143	43167	3355143-43167
33793	43167	33793-43167
33827	43167	33827-43167
37534	43167	37534-43167
35045	34274	34274-35045
36432	34274	34274-36432
50296	41866	41866-50296
35955	41866	35955-41866
31667	41866	31667-41866
31585	41866	31585-41866
40619	41866	40619-41866
38930	43728	38930-43728
32602	33835	32602-33835
38655	34149	34149-38655
34901	34149	34149-34901
41079	39610	39610-41079
34504	43555	34504-43555
35332	32787	32787-35332
47208	37065	37065-47208
34966	33215	33215-34966
45961	37201	37201-45961
37355	37201	37201-37355
31016	32158	31016-32158
37141	38159	37141-38159
48973	38159	38159-48973
39777	4379844	39777-4379844
34504	4379844	34504-4379844
319033	59167	319033-59167
33680	38000	33680-38000
37471	42927	37471-42927
32796	42927	32796-42927
37909	40657	37909-40657
34719	35378	34719-35378
32965	49168	32965-49168
32107	40578	32107-40578
32107	35956	32107-35956
34126	31629	31629-34126
36680	41837	36680-41837
42572	40704	40704-42572
35552	43809	35552-43809
32400	36766	32400-36766
38655	36766	36766-38655
37973	36766	36766-37973
40698	37305	37305-40698
3772232	37305	37305-3772232
36992	37305	36992-37305
42047	37305	37305-42047
37924	37305	37305-37924
41231	37305	37305-41231
43164	37305	37305-43164
37701	37305	37305-37701
33492	37305	33492-37305
37336	37305	37305-37336
117294	37305	117294-37305
37116	37305	37116-37305
34504	38478	34504-38478
36013	38478	36013-38478
37305	40535	37305-40535
40535	37468	37468-40535
39663	43767	39663-43767
43284	43767	43284-43767
41675	43767	41675-43767
44052	40901	40901-44052
31759	36158	31759-36158
41591	44830	41591-44830
33034	33968	33034-33968
43734	30983	30983-43734
44073	39431	39431-44073
41133	50446	41133-50446
39777	42646	39777-42646
32975	37368	32975-37368
42215	37368	37368-42215
33492	37368	33492-37368
41737	37368	37368-41737
32207	37368	32207-37368
42249	37368	37368-42249
43531	37368	37368-43531
37924	37368	37368-37924
39770	37368	37368-39770
46194	37368	37368-46194
44791	3346160	3346160-44791
41612	3346160	3346160-41612
35430	3346160	3346160-35430
34794	38424	34794-38424
40537	39884	39884-40537
38433	39156	38433-39156
37472	33214	33214-37472
32387	36703	32387-36703
40589	36703	36703-40589
31147	37789	31147-37789
