ENTREZ_ID.1	ENTREZ_ID.2	gene.pairs
39814	40904	39814-40904
43402	40904	40904-43402
31567	36497	31567-36497
45318	38918	38918-45318
31567	38918	31567-38918
34752	32335	32335-34752
31567	32335	31567-32335
32850	37468	32850-37468
31364	34504	31364-34504
41848	38643	38643-41848
41084	38643	38643-41084
43999	38643	38643-43999
42819	41199	41199-42819
37655	44039	37655-44039
37922	44039	37922-44039
37629	49893	37629-49893
38518	49893	38518-49893
33654	34355	33654-34355
53472	34355	34355-53472
37922	35728	35728-37922
37655	35728	35728-37655
44118	43327	43327-44118
35751	35332	35332-35751
38159	35332	35332-38159
40325	35332	35332-40325
33498	35332	33498-35332
32152	32817	32152-32817
38159	32817	32817-38159
31084	45525	31084-45525
41833	8674098	41833-8674098
37524	36652	36652-37524
41891	36059	36059-41891
34138	33613	33613-34138
39408	34095	34095-39408
37922	34310	34310-37922
37655	34310	34310-37655
37655	36952	36952-37655
37922	36952	36952-37922
39737	31792	31792-39737
37922	41801	37922-41801
37655	41801	37655-41801
41917	38983	38983-41917
31738	39546	31738-39546
33498	326115	326115-33498
39843	326115	326115-39843
35751	326115	326115-35751
53569	326115	326115-53569
38101	326115	326115-38101
37456	326115	326115-37456
34095	326115	326115-34095
48535	326115	326115-48535
38159	326115	326115-38159
31603	326115	31603-326115
40325	326115	326115-40325
35332	326115	326115-35332
35000	40212	35000-40212
326115	40835	326115-40835
42065	37235	37235-42065
31567	43344	31567-43344
35055	43344	35055-43344
43841	37603	37603-43841
32268	39645	32268-39645
32245	40035	32245-40035
44848	31744	31744-44848
41935	31744	31744-41935
36952	31744	31744-36952
35728	31744	31744-35728
34310	31744	31744-34310
40887	31744	31744-40887
44039	31744	31744-44039
32454	31744	31744-32454
41801	31744	31744-41801
48535	31744	31744-48535
37207	31744	31744-37207
326139	31744	31744-326139
41193	31744	31744-41193
39843	42638	39843-42638
246618	35104	246618-35104
326115	41871	326115-41871
39157	3771915	3771915-39157
43530	44353	43530-44353
41672	44353	41672-44353
45881	44353	44353-45881
35048	42734	35048-42734
41848	3355106	3355106-41848
37655	46156	37655-46156
37922	46156	37922-46156
31744	46156	31744-46156
32817	45398	32817-45398
43009	49895	43009-49895
34504	49895	34504-49895
31364	49895	31364-49895
34696	33136	33136-34696
47249	33136	33136-47249
37922	33346	33346-37922
37655	33346	33346-37655
45848	43718	43718-45848
252554	43718	252554-43718
41409	43718	41409-43718
37492	50428	37492-50428
32268	37300	32268-37300
326115	39454	326115-39454
39464	42524	39464-42524
39464	42802	39464-42802
42524	42802	42524-42802
53472	34293	34293-53472
33654	34293	33654-34293
37207	40901	37207-40901
37655	40901	37655-40901
37922	40901	37922-40901
31744	40901	31744-40901
3771915	37602	37602-3771915
34229	36999	34229-36999
44233	36999	36999-44233
41785	36999	36999-41785
3772232	36999	36999-3772232
42898	36999	36999-42898
34166	39150	34166-39150
33830	39150	33830-39150
43836	43351	43351-43836
31744	43351	31744-43351
37922	43351	37922-43351
37655	43351	37655-43351
31744	4379911	31744-4379911
37922	4379911	37922-4379911
37655	4379911	37655-4379911
31397	32579	31397-32579
44353	43018	43018-44353
41575	326187	326187-41575
33346	326187	326187-33346
46156	326187	326187-46156
38995	326187	326187-38995
45848	326187	326187-45848
43351	326187	326187-43351
44039	326187	326187-44039
32454	326187	32454-326187
38424	326187	326187-38424
37207	326187	326187-37207
43700	326187	326187-43700
44848	326187	326187-44848
36952	326187	326187-36952
42150	326187	326187-42150
44118	326187	326187-44118
40901	326187	326187-40901
4379911	326187	326187-4379911
38897	326187	326187-38897
35728	326187	326187-35728
37922	326187	326187-37922
326139	326187	326139-326187
34310	326187	326187-34310
246618	326187	246618-326187
41935	326187	326187-41935
41193	326187	326187-41193
40904	47408	40904-47408
43402	47408	43402-47408
34831	35696	34831-35696
39454	35696	35696-39454
34726	42057	34726-42057
326115	34986	326115-34986
40835	34986	34986-40835
39685	44261	39685-44261
38643	39041	38643-39041
34504	39041	34504-39041
43841	34445	34445-43841
43164	33370	33370-43164
42651	32965	32965-42651
43841	32965	32965-43841
43841	36791	36791-43841
31744	38004	31744-38004
37922	38004	37922-38004
37655	38004	37655-38004
326187	38004	326187-38004
35927	32457	32457-35927
37637	31498	31498-37637
41084	31498	31498-41084
39958	31498	31498-39958
32335	31498	31498-32335
37780	31498	31498-37780
36497	31498	31498-36497
39464	50391	39464-50391
326115	38065	326115-38065
41306	50143	41306-50143
46015	41840	41840-46015
41591	3772012	3772012-41591
32384	36730	32384-36730
33370	35230	33370-35230
30981	42850	30981-42850
30981	40269	30981-40269
42850	40269	40269-42850
37015	40269	37015-40269
41891	31167	31167-41891
41306	37798	37798-41306
44233	42162	42162-44233
37524	42162	37524-42162
36999	42162	36999-42162
35332	42162	35332-42162
41785	36976	36976-41785
326115	38155	326115-38155
31744	36311	31744-36311
326187	36311	326187-36311
37655	36311	36311-37655
37922	36311	36311-37922
31603	40530	31603-40530
326115	40530	326115-40530
32152	43529	32152-43529
33795	43529	33795-43529
46015	43529	43529-46015
43402	43529	43402-43529
42802	43529	42802-43529
3772175	43529	3772175-43529
42150	43529	42150-43529
33629	39521	33629-39521
32965	39521	32965-39521
43728	39521	39521-43728
326187	5740788	326187-5740788
37922	5740788	37922-5740788
37655	5740788	37655-5740788
31744	5740788	31744-5740788
35000	37690	35000-37690
39454	33581	33581-39454
53569	33581	33581-53569
34669	33581	33581-34669
326115	33581	326115-33581
38809	33581	33581-38809
48535	32574	32574-48535
35933	32574	32574-35933
33830	32574	32574-33830
37042	32574	32574-37042
44118	32574	32574-44118
31800	32574	31800-32574
3772012	37932	3772012-37932
32483	37932	32483-37932
41891	37547	37547-41891
53472	3355143	3355143-53472
36791	40104	36791-40104
35055	48335	35055-48335
31744	48335	31744-48335
37922	48335	37922-48335
37655	48335	37655-48335
32574	48335	32574-48335
48535	48335	48335-48535
326187	48335	326187-48335
37524	38376	37524-38376
32817	38376	32817-38376
42841	36727	36727-42841
45881	36727	36727-45881
43530	36727	36727-43530
43728	36727	36727-43728
41672	36727	36727-41672
38751	35398	35398-38751
37655	31666	31666-37655
31744	31666	31666-31744
326187	31666	31666-326187
37922	31666	31666-37922
43700	32855	32855-43700
33136	44250	33136-44250
32817	31290	31290-32817
39843	33349	33349-39843
35000	33349	33349-35000
33136	37206	33136-37206
31744	34774	31744-34774
326187	34774	326187-34774
37655	34774	34774-37655
37922	34774	34774-37922
45881	36110	36110-45881
36727	36110	36110-36727
43164	35801	35801-43164
32850	44097	32850-44097
35731	318855	318855-35731
33654	50003	33654-50003
32850	31293	31293-32850
37468	31293	31293-37468
42162	31293	31293-42162
32850	40345	32850-40345
31293	40345	31293-40345
37468	40345	37468-40345
37447	44073	37447-44073
45525	44073	44073-45525
35398	44073	35398-44073
39546	40444	39546-40444
31738	40444	31738-40444
39521	33060	33060-39521
37206	3346207	3346207-37206
39454	33226	33226-39454
42853	33226	33226-42853
326187	35816	326187-35816
43529	38917	38917-43529
49070	33005	33005-49070
45307	31165	31165-45307
246618	34636	246618-34636
33498	38891	33498-38891
31603	35253	31603-35253
326187	38258	326187-38258
246618	38092	246618-38092
40835	38092	38092-40835
35000	38092	35000-38092
35332	317878	317878-35332
31603	317878	31603-317878
32454	317878	317878-32454
326115	317878	317878-326115
35398	36381	35398-36381
41833	36381	36381-41833
38751	36381	36381-38751
41633	36381	36381-41633
32965	37277	32965-37277
36791	53442	36791-53442
32965	53442	32965-53442
36791	40009	36791-40009
3346207	40009	3346207-40009
36791	42446	36791-42446
42828	44289	42828-44289
33136	31267	31267-33136
40990	38795	38795-40990
42145	38489	38489-42145
32965	53425	32965-53425
37603	53425	37603-53425
34445	53425	34445-53425
40009	53425	40009-53425
36791	53425	36791-53425
37524	37403	37403-37524
43529	44115	43529-44115
32483	44115	32483-44115
3772329	42066	3772329-42066
31792	33207	31792-33207
45683	33619	33619-45683
41891	33619	33619-41891
46015	40517	40517-46015
39833	43256	39833-43256
36068	31554	31554-36068
33571	31554	31554-33571
53569	31554	31554-53569
39041	41062	39041-41062
43791	41062	41062-43791
48311	41062	41062-48311
3771915	41062	3771915-41062
252554	32443	252554-32443
45848	32443	32443-45848
41848	33689	33689-41848
36654	33689	33689-36654
35340	33689	33689-35340
36727	33689	33689-36727
33346	33689	33346-33689
42186	43174	42186-43174
31554	50289	31554-50289
32078	261613	261613-32078
44703	319033	319033-44703
32817	33003	32817-33003
37524	33003	33003-37524
33654	41423	33654-41423
33654	35552	33654-35552
41423	37840	37840-41423
41434	48340	41434-48340
37922	32602	32602-37922
37655	32602	32602-37655
31729	33343	31729-33343
3772329	3355041	3355041-3772329
39150	41768	39150-41768
34504	36022	34504-36022
3346207	34187	3346207-34187
35070	35054	35054-35070
252671	40599	252671-40599
41306	35787	35787-41306
42841	43997	42841-43997
37922	31157	31157-37922
37655	31157	31157-37655
41871	31157	31157-41871
326187	31157	31157-326187
37300	31157	31157-37300
41062	39217	39217-41062
37655	36776	36776-37655
37922	36776	36776-37922
326187	36776	326187-36776
31744	36776	31744-36776
32567	31651	31651-32567
34090	31651	31651-34090
45398	42547	42547-45398
41062	36139	36139-41062
38643	40055	38643-40055
45848	39688	39688-45848
252554	39688	252554-39688
32341	35259	32341-35259
43718	35259	35259-43718
42249	35259	35259-42249
34946	35259	34946-35259
37524	34404	34404-37524
44848	37014	37014-44848
326187	37014	326187-37014
40887	34371	34371-40887
35648	33469	33469-35648
34504	32009	32009-34504
36381	32009	32009-36381
37602	32009	32009-37602
40904	44448	40904-44448
47408	44448	44448-47408
43402	44448	43402-44448
39091	41988	39091-41988
33343	38987	33343-38987
31729	38987	31729-38987
31883	44889	31883-44889
31729	44889	31729-44889
33343	44889	33343-44889
38987	44889	38987-44889
33028	40800	33028-40800
317878	33414	317878-33414
37602	39515	37602-39515
3771915	39515	3771915-39515
39157	39515	39157-39515
31361	38890	31361-38890
30981	38890	30981-38890
35329	41217	35329-41217
40034	40515	40034-40515
43344	38363	38363-43344
33982	33681	33681-33982
39521	41474	39521-41474
43167	36851	36851-43167
43344	36851	36851-43344
33654	38817	33654-38817
44496	38817	38817-44496
34831	38817	34831-38817
43157	36992	36992-43157
31813	36992	31813-36992
48340	36992	36992-48340
41434	36992	36992-41434
33469	36992	33469-36992
35939	31153	31153-35939
31564	42757	31564-42757
32567	40616	32567-40616
40055	39430	39430-40055
36791	39430	36791-39430
41957	36071	36071-41957
40345	39987	39987-40345
31293	39987	31293-39987
32850	39987	32850-39987
37468	39987	37468-39987
36059	32099	32099-36059
47408	44027	44027-47408
43402	44027	43402-44027
35974	41670	35974-41670
38565	32274	32274-38565
326115	37852	326115-37852
38159	37852	37852-38159
43157	45278	43157-45278
31521	45374	31521-45374
45374	36699	36699-45374
31521	36699	31521-36699
34408	39745	34408-39745
40212	39745	39745-40212
36791	47220	36791-47220
35055	47220	35055-47220
32579	3354994	32579-3354994
41062	3354994	3354994-41062
326187	37292	326187-37292
39454	42492	39454-42492
3354994	41122	3354994-41122
42547	37995	37995-42547
39454	42737	39454-42737
326115	32537	32537-326115
31364	317996	31364-317996
40683	317996	317996-40683
43402	50096	43402-50096
39521	50096	39521-50096
40683	39690	39690-40683
41193	39690	39690-41193
252554	40886	252554-40886
45848	40886	40886-45848
37042	40144	37042-40144
33979	42620	33979-42620
3771915	39428	3771915-39428
36773	37523	36773-37523
31229	36017	31229-36017
36673	44100	36673-44100
45374	44100	44100-45374
37922	40680	37922-40680
326187	40680	326187-40680
39843	34269	34269-39843
38863	34269	34269-38863
326187	37070	326187-37070
37922	37070	37070-37922
32817	37070	32817-37070
31744	37070	31744-37070
37655	37070	37070-37655
40444	39673	39673-40444
33349	38490	33349-38490
41168	32387	32387-41168
35332	43916	35332-43916
32268	36897	32268-36897
32753	42496	32753-42496
32965	33793	32965-33793
33654	41374	33654-41374
53442	38244	38244-53442
36791	38389	36791-38389
43402	42453	42453-43402
37042	32983	32983-37042
44118	41483	41483-44118
41840	41483	41483-41840
40517	41483	40517-41483
40055	38070	38070-40055
43164	38070	38070-43164
48337	36753	36753-48337
42062	40677	40677-42062
43402	36080	36080-43402
40055	39727	39727-40055
35332	35130	35130-35332
41491	36498	36498-41491
37524	33473	33473-37524
32850	37702	32850-37702
31293	37702	31293-37702
37468	35085	35085-37468
32850	35085	32850-35085
33581	34423	33581-34423
43402	36373	36373-43402
33349	36373	33349-36373
39843	36373	36373-39843
35000	36373	35000-36373
34138	36373	34138-36373
326187	36373	326187-36373
37377	38218	37377-38218
41860	38218	38218-41860
39428	39221	39221-39428
31792	41656	31792-41656
38156	31179	31179-38156
47220	42444	42444-47220
37378	38958	37378-38958
31293	41158	31293-41158
41235	41158	41158-41235
40345	41158	40345-41158
37300	34677	34677-37300
45848	42752	42752-45848
32454	42752	32454-42752
37207	42752	37207-42752
41473	32990	32990-41473
252554	43490	252554-43490
45848	43490	43490-45848
32078	8674044	32078-8674044
32965	8674044	32965-8674044
39663	8674044	39663-8674044
43529	33972	33972-43529
38795	43354	38795-43354
39745	42242	39745-42242
41785	3772559	3772559-41785
326187	37148	326187-37148
37456	37148	37148-37456
37412	2768877	2768877-37412
317878	2768877	2768877-317878
38159	2768877	2768877-38159
45398	2768877	2768877-45398
252554	3355084	252554-3355084
45848	3355084	3355084-45848
38605	35121	35121-38605
32225	38190	32225-38190
37602	38190	37602-38190
38082	31987	31987-38082
33581	37149	33581-37149
326187	43812	326187-43812
43812	53579	43812-53579
41861	43085	41861-43085
43017	42553	42553-43017
33864	4379844	33864-4379844
39814	34277	34277-39814
31564	41414	31564-41414
31521	41414	31521-41414
36699	41414	36699-41414
45374	41414	41414-45374
43009	41414	41414-43009
43009	40607	40607-43009
31521	40607	31521-40607
36699	40607	36699-40607
41414	40607	40607-41414
45374	40607	40607-45374
37852	40174	37852-40174
35332	40174	35332-40174
36952	34225	34225-36952
42690	34225	34225-42690
38768	33686	33686-38768
43398	38746	38746-43398
33920	38746	33920-38746
36017	36431	36017-36431
42536	36741	36741-42536
36068	41704	36068-41704
44889	41704	41704-44889
31554	41704	31554-41704
31564	32790	31564-32790
43718	40709	40709-43718
42752	40451	40451-42752
31567	40451	31567-40451
31554	35679	31554-35679
41861	35679	35679-41861
8674044	35679	35679-8674044
32850	36376	32850-36376
42186	35577	35577-42186
36017	35577	35577-36017
36791	35847	35847-36791
43161	38811	38811-43161
35524	38811	35524-38811
36545	33782	33782-36545
43718	33782	33782-43718
41833	37110	37110-41833
35751	37110	35751-37110
34745	37110	34745-37110
32009	37110	32009-37110
2768877	37090	2768877-37090
32428	41403	32428-41403
326187	33943	326187-33943
43017	33943	33943-43017
31988	34096	31988-34096
42445	45233	42445-45233
33136	38743	33136-38743
43529	36527	36527-43529
36791	43023	36791-43023
38643	32760	32760-38643
40055	32760	32760-40055
32009	32787	32009-32787
33619	33208	33208-33619
37837	39844	37837-39844
32965	39740	32965-39740
36791	39740	36791-39740
326187	39740	326187-39740
32099	40173	32099-40173
34355	40173	34355-40173
36059	40173	36059-40173
38005	40173	38005-40173
41848	40173	40173-41848
53472	40173	40173-53472
43766	40173	40173-43766
43999	40724	40724-43999
33654	31110	31110-33654
37042	40817	37042-40817
37932	3772715	3772715-37932
38795	3772715	3772715-38795
32567	33575	32567-33575
43283	33575	33575-43283
36373	33575	33575-36373
38082	33575	33575-38082
3772715	33575	33575-3772715
32222	34179	32222-34179
326187	46121	326187-46121
41491	33014	33014-41491
42642	33014	33014-42642
33370	34505	33370-34505
33654	36854	33654-36854
43725	33401	33401-43725
33498	33401	33401-33498
35648	48571	35648-48571
37415	48571	37415-48571
41062	38232	38232-41062
38654	36592	36592-38654
31153	42300	31153-42300
41861	36619	36619-41861
40530	36638	36638-40530
326115	36638	326115-36638
31603	36638	31603-36638
32990	37472	32990-37472
39843	40330	39843-40330
38637	33753	33753-38637
40243	31151	31151-40243
33136	31151	31151-33136
37922	44238	37922-44238
32635	33440	32635-33440
36068	33440	33440-36068
40587	32089	32089-40587
36080	32089	32089-36080
50289	38257	38257-50289
38004	33981	33981-38004
49893	33981	33981-49893
35731	40300	35731-40300
36260	40300	36260-40300
31518	40300	31518-40300
33370	40300	33370-40300
40212	36936	36936-40212
37690	36936	36936-37690
34138	41273	34138-41273
39810	31359	31359-39810
32752	31359	31359-32752
42444	31359	31359-42444
43279	31359	31359-43279
35731	43126	35731-43126
31518	43126	31518-43126
33370	43126	33370-43126
36260	43126	36260-43126
40444	32450	32450-40444
41446	32450	32450-41446
36851	38146	36851-38146
35501	48572	35501-48572
33136	37065	33136-37065
246618	32269	246618-32269
40875	32269	32269-40875
32969	32269	32269-32969
32269	41014	32269-41014
36750	41014	36750-41014
34831	44548	34831-44548
326187	34700	326187-34700
48572	42591	42591-48572
31603	39244	31603-39244
39038	39616	39038-39616
43739	39616	39616-43739
38890	39616	38890-39616
43555	32207	32207-43555
37523	2768677	2768677-37523
36373	2768677	2768677-36373
36727	53433	36727-53433
43327	53433	43327-53433
32574	53433	32574-53433
40517	38131	38131-40517
41840	3346167	3346167-41840
39241	34426	34426-39241
31759	34426	31759-34426
37943	38762	37943-38762
38817	41850	38817-41850
41014	38752	38752-41014
46415	37774	37774-46415
44496	37774	37774-44496
35259	37774	35259-37774
43764	37429	37429-43764
42186	42964	42186-42964
37524	42171	37524-42171
37597	42823	37597-42823
37378	37037	37037-37378
31554	33770	31554-33770
41704	33770	33770-41704
44238	41147	41147-44238
44889	35184	35184-44889
38987	35184	35184-38987
33343	35184	33343-35184
37402	37112	37112-37402
33212	37112	33212-37112
36645	36955	36645-36955
36260	42327	36260-42327
35731	42327	35731-42327
33370	42327	33370-42327
31518	42327	31518-42327
41199	31591	31591-41199
31554	41231	31554-41231
36645	42240	36645-42240
35648	43384	35648-43384
44073	38513	38513-44073
35398	38513	35398-38513
42802	33883	33883-42802
47220	32062	32062-47220
42444	32062	32062-42444
40246	32062	32062-40246
47220	35047	35047-47220
42444	35047	35047-42444
32062	35047	32062-35047
326187	41743	326187-41743
43517	41743	41743-43517
35851	246638	246638-35851
39043	246638	246638-39043
35851	40693	35851-40693
47220	38116	38116-47220
44030	41344	41344-44030
31229	42647	31229-42647
41860	31090	31090-41860
39244	36240	36240-39244
43517	36240	36240-43517
40054	37035	37035-40054
36260	36612	36260-36612
33370	36612	33370-36612
41085	32358	32358-41085
40045	40172	40045-40172
37701	40172	37701-40172
42752	40805	40805-42752
31157	39077	31157-39077
39150	39077	39077-39150
41138	44271	41138-44271
31564	39410	31564-39410
42757	39410	39410-42757
36139	39410	36139-39410
31359	36292	31359-36292
40693	36292	36292-40693
43279	36292	36292-43279
53472	42927	42927-53472
326187	41194	326187-41194
39410	3355150	3355150-39410
36118	41839	36118-41839
3771915	43312	3771915-43312
39833	36183	36183-39833
41483	36183	36183-41483
31084	35303	31084-35303
42553	31394	31394-42553
318846	3772082	318846-3772082
36017	40605	36017-40605
31792	3354896	31792-3354896
43764	34751	34751-43764
33346	53443	33346-53443
41920	38693	38693-41920
38795	33505	33505-38795
3771915	40461	3771915-40461
37065	36521	36521-37065
36277	36521	36277-36521
31267	36521	31267-36521
326115	42130	326115-42130
32760	44748	32760-44748
43999	44748	43999-44748
38643	44748	38643-44748
39041	44748	39041-44748
35259	117294	117294-35259
45848	33215	33215-45848
252554	33215	252554-33215
53433	41740	41740-53433
37185	41390	37185-41390
38811	32996	32996-38811
47220	37462	37462-47220
41920	40164	40164-41920
44355	41066	41066-44355
37886	33444	33444-37886
41920	36032	36032-41920
43018	36032	36032-43018
35303	36032	35303-36032
32222	40589	32222-40589
40172	35390	35390-40172
41122	36740	36740-41122
31442	45821	31442-45821
32009	36013	32009-36013
32579	26067079	26067079-32579
36654	35142	35142-36654
34364	35563	34364-35563
43529	35333	35333-43529
38484	40052	38484-40052
3354994	37894	3354994-37894
41474	43720	41474-43720
41138	40363	40363-41138
36951	39387	36951-39387
33379	39387	33379-39387
41020	39387	39387-41020
35756	39387	35756-39387
31264	39387	31264-39387
40975	39387	39387-40975
33349	39387	33349-39387
33705	39387	33705-39387
35751	39387	35751-39387
41746	39387	39387-41746
39445	39387	39387-39445
43555	36641	36641-43555
33136	46091	33136-46091
44250	40795	40795-44250
44233	40795	40795-44233
42750	36774	36774-42750
35259	42045	35259-42045
31364	42045	31364-42045
39854	42484	39854-42484
43529	42512	42512-43529
43639	38981	38981-43639
33370	39332	33370-39332
34816	36956	34816-36956
31151	36956	31151-36956
40813	34067	34067-40813
37852	35051	35051-37852
36536	41152	36536-41152
3885598	41152	3885598-41152
40173	36621	36621-40173
32151	39956	32151-39956
40212	40849	40212-40849
35759	34847	34847-35759
39521	34847	34847-39521
31430	34847	31430-34847
31746	34847	31746-34847
41133	34847	34847-41133
42964	34847	34847-42964
41675	34847	34847-41675
3346227	34847	3346227-34847
36040	34847	34847-36040
35924	34847	34847-35924
37846	34847	34847-37846
32855	34847	32855-34847
35751	34847	34847-35751
41746	34847	34847-41746
31800	34847	31800-34847
40789	34847	34847-40789
33083	34847	33083-34847
37924	34847	34847-37924
34182	34847	34182-34847
36431	34847	34847-36431
43402	34847	34847-43402
33125	34847	33125-34847
38799	34847	34847-38799
40876	34847	34847-40876
38079	34847	34847-38079
39522	34847	34847-39522
35259	41657	35259-41657
42047	35197	35197-42047
43867	35197	35197-43867
42757	37742	37742-42757
36139	37742	36139-37742
43572	37742	37742-43572
43018	36383	36383-43018
35303	36383	35303-36383
34847	31003	31003-34847
42536	39228	39228-42536
3355106	34873	3355106-34873
39315	37007	37007-39315
42492	42693	42492-42693
33581	42693	33581-42693
42242	42693	42242-42693
35696	42693	35696-42693
34847	40725	34847-40725
39387	38611	38611-39387
35051	41284	35051-41284
43809	41284	41284-43809
34847	47998	34847-47998
33136	41666	33136-41666
40909	38028	38028-40909
36791	43331	36791-43331
45278	38793	38793-45278
33401	34022	33401-34022
35975	39169	35975-39169
39844	39169	39169-39844
33060	33015	33015-33060
33753	31292	31292-33753
31988	31292	31292-31988
38995	326273	326273-38995
38751	326273	326273-38751
40599	36775	36775-40599
31359	44830	31359-44830
32752	44830	32752-44830
36791	32545	32545-36791
31293	43770	31293-43770
43529	37272	37272-43529
39387	46074	39387-46074
47220	35576	35576-47220
39810	35576	35576-39810
38116	35576	35576-38116
32062	35576	32062-35576
36292	35576	35576-36292
42444	35576	35576-42444
32752	35576	32752-35576
31359	35576	31359-35576
44830	35576	35576-44830
36381	31322	31322-36381
53472	36173	36173-53472
36791	44263	36791-44263
39387	261631	261631-39387
39844	40393	39844-40393
53425	44307	44307-53425
2768852	44307	2768852-44307
34530	44307	34530-44307
41848	44307	41848-44307
53428	44307	44307-53428
41860	44307	41860-44307
31011	44307	31011-44307
42391	44307	42391-44307
46006	44307	44307-46006
39770	44307	39770-44307
38369	44307	38369-44307
37455	44307	37455-44307
39387	41911	39387-41911
35975	40579	35975-40579
39844	40579	39844-40579
33136	42761	33136-42761
45374	42761	42761-45374
3346207	42761	3346207-42761
41491	42761	41491-42761
43529	43775	43529-43775
32850	36041	32850-36041
31700	36041	31700-36041
37468	36041	36041-37468
35085	36041	35085-36041
31293	36041	31293-36041
35130	32028	32028-35130
38879	37823	37823-38879
33161	37823	33161-37823
35259	37823	35259-37823
39428	32796	32796-39428
40537	32796	32796-40537
35398	37345	35398-37345
44073	37345	37345-44073
5740816	37345	37345-5740816
35490	37345	35490-37345
35801	37345	35801-37345
31554	44235	31554-44235
45960	44235	44235-45960
37846	41180	37846-41180
32996	41180	32996-41180
34803	41180	34803-41180
42821	41180	41180-42821
39403	41180	39403-41180
36791	40028	36791-40028
41880	41965	41880-41965
35731	40162	35731-40162
31518	40162	31518-40162
32796	40041	32796-40041
39387	32569	32569-39387
33389	32076	32076-33389
45683	40696	40696-45683
59167	43565	43565-59167
31230	33736	31230-33736
32269	33736	32269-33736
43529	31373	31373-43529
42690	34719	34719-42690
39844	34719	34719-39844
34847	41341	34847-41341
39387	41341	39387-41341
38674	40282	38674-40282
42734	34519	34519-42734
37462	41937	37462-41937
38752	41937	38752-41937
41235	41748	41235-41748
33351	37909	33351-37909
32400	34542	32400-34542
33827	3355127	3355127-33827
33827	34633	33827-34633
30983	3355114	30983-3355114
39717	41151	39717-41151
37687	40598	37687-40598
33529	43981	33529-43981
33370	41038	33370-41038
35731	41038	35731-41038
36260	41038	36260-41038
38154	43839	38154-43839
39445	43839	39445-43839
3355041	43839	3355041-43839
47757	43839	43839-47757
41062	43839	41062-43839
41675	43839	41675-43839
46006	43839	43839-46006
35047	43839	35047-43839
36913	43839	36913-43839
41184	43839	41184-43839
33379	43839	33379-43839
40683	43839	40683-43839
39387	41668	39387-41668
10178800	41668	10178800-41668
43839	43651	43651-43839
43651	36001	36001-43651
3354863	43415	3354863-43415
43475	43415	43415-43475
47091	43415	43415-47091
32483	40459	32483-40459
41704	48531	41704-48531
36775	32813	32813-36775
326115	37028	326115-37028
33925	41866	33925-41866
41988	40542	40542-41988
3346207	33175	33175-3346207
34847	39643	34847-39643
37372	39383	37372-39383
45398	39383	39383-45398
36913	39383	36913-39383
41942	39383	39383-41942
33782	39383	33782-39383
40599	39383	39383-40599
42291	39383	39383-42291
41062	39383	39383-41062
37492	39383	37492-39383
41420	39383	39383-41420
36956	38835	36956-38835
33136	38835	33136-38835
45931	38835	38835-45931
32335	35293	32335-35293
41703	43156	41703-43156
41627	31449	31449-41627
43770	47260	43770-47260
3346208	40170	3346208-40170
43734	40170	40170-43734
43809	42269	42269-43809
43385	42269	42269-43385
31290	43944	31290-43944
44118	41079	41079-44118
36791	41737	36791-41737
37858	43091	37858-43091
42239	32794	32794-42239
39938	36810	36810-39938
43747	33563	33563-43747
