ENTREZ_ID.1	ENTREZ_ID.2	gene.pairs
40345	37957	37957-40345
38800	42524	38800-42524
44801	42524	42524-44801
38800	34945	34945-38800
46074	36013	36013-46074
34007	43294	34007-43294
41576	32965	32965-41576
41807	33607	33607-41807
40345	3355114	3355114-40345
38879	3355114	3355114-38879
36039	3355114	3355114-36039
42524	3355114	3355114-42524
38800	3355114	3355114-38800
42242	36171	36171-42242
34947	35378	34947-35378
34263	35378	34263-35378
117294	36027	117294-36027
40133	35939	35939-40133
39243	31700	31700-39243
40165	31700	31700-40165
40517	34593	34593-40517
34095	41880	34095-41880
33489	33835	33489-33835
31702	33835	31702-33835
39735	33835	33835-39735
35594	35526	35526-35594
42817	35526	35526-42817
251984	35526	251984-35526
40684	35526	35526-40684
35656	38190	35656-38190
43300	38190	38190-43300
44039	41036	41036-44039
42642	41036	41036-42642
41657	41036	41036-41657
41531	41036	41036-41531
40035	41036	40035-41036
46194	49045	46194-49045
33835	39844	33835-39844
39884	34794	34794-39884
36936	42145	36936-42145
40185	14462484	14462484-40185
42242	14462484	14462484-42242
42306	40073	40073-42306
42306	33300	33300-42306
40073	36372	36372-40073
42267	42391	42267-42391
38766	32746	32746-38766
50391	32746	32746-50391
39431	33003	33003-39431
117294	42758	117294-42758
36606	42693	36606-42693
35340	40246	35340-40246
44801	39034	39034-44801
45329	43312	43312-45329
34530	38643	34530-38643
37300	37356	37300-37356
37237	31227	31227-37237
38766	34182	34182-38766
50391	34182	34182-50391
42896	34182	34182-42896
33629	34182	33629-34182
43799	34182	34182-43799
35526	252671	252671-35526
50391	41284	41284-50391
38766	41284	38766-41284
33629	41284	33629-41284
32684	41284	32684-41284
39063	33661	33661-39063
33196	33661	33196-33661
36595	40789	36595-40789
35526	33672	33672-35526
32635	40589	32635-40589
43300	38858	38858-43300
35656	38858	35656-38858
37690	31359	31359-37690
40643	31359	31359-40643
34521	31359	31359-34521
39645	31359	31359-39645
42242	40176	40176-42242
37471	37134	37134-37471
33629	37134	33629-37134
40537	37970	37970-40537
34709	32624	32624-34709
35340	37164	35340-37164
31147	37164	31147-37164
36111	37164	36111-37164
42810	38890	38890-42810
45318	38890	38890-45318
31084	38890	31084-38890
38988	42544	38988-42544
33003	31181	31181-33003
39431	31181	31181-39431
31598	31157	31157-31598
39431	31157	31157-39431
33003	31157	31157-33003
31181	31157	31157-31181
35513	35490	35490-35513
32269	43279	32269-43279
36111	44250	36111-44250
40684	44250	40684-44250
36400	44250	36400-44250
39351	35524	35524-39351
36492	35524	35524-36492
32567	43791	32567-43791
45881	35764	35764-45881
43867	31564	31564-43867
34127	43913	34127-43913
39052	37204	37204-39052
38872	43130	38872-43130
43867	43130	43130-43867
42306	36636	36636-42306
37603	36636	36636-37603
32579	36636	32579-36636
37637	3772007	37637-3772007
33015	3772007	33015-3772007
42391	3772007	3772007-42391
42267	3772007	3772007-42267
32624	3772007	32624-3772007
35311	31023	31023-35311
42161	46066	42161-46066
39063	40032	39063-40032
40589	41871	40589-41871
38800	41871	38800-41871
37859	43747	37859-43747
43693	44653	43693-44653
34309	44653	34309-44653
33680	44653	33680-44653
34012	44653	34012-44653
36951	40212	36951-40212
45318	42757	42757-45318
31084	42757	31084-42757
36652	42596	36652-42596
40813	42819	40813-42819
36068	41231	36068-41231
37537	41231	37537-41231
37637	34528	34528-37637
41140	41483	41140-41483
41483	32754	32754-41483
41140	32754	32754-41140
32341	45739	32341-45739
37336	45739	37336-45739
38800	47873	38800-47873
35563	47873	35563-47873
36638	32806	32806-36638
35526	32806	32806-35526
33629	48448	33629-48448
36753	36957	36753-36957
32806	32099	32099-32806
40789	37188	37188-40789
36753	44703	36753-44703
36068	53569	36068-53569
30983	36967	30983-36967
34371	36967	34371-36967
31084	33208	31084-33208
39052	33208	33208-39052
34371	48339	34371-48339
39847	48339	39847-48339
35656	43476	35656-43476
43300	43476	43300-43476
42087	38688	38688-42087
38987	39445	38987-39445
40684	42445	40684-42445
34519	39810	34519-39810
33240	36432	33240-36432
34284	37602	34284-37602
41483	37602	37602-41483
38766	36565	36565-38766
33629	36565	33629-36565
34843	40134	34843-40134
33349	40134	33349-40134
33629	32602	32602-33629
38766	32602	32602-38766
40185	32602	32602-40185
32684	32602	32602-32684
50391	32602	32602-50391
36914	38156	36914-38156
42842	45827	42842-45827
37335	35445	35445-37335
36655	53579	36655-53579
36382	37840	36382-37840
32846	47767	32846-47767
40345	39244	39244-40345
42306	33686	33686-42306
37957	33727	33727-37957
38800	42550	38800-42550
31084	31442	31084-31442
42087	35364	35364-42087
34565	44785	34565-44785
31006	44785	31006-44785
34593	44785	34593-44785
40589	32100	32100-40589
40016	32100	32100-40016
42000	40616	40616-42000
31179	37492	31179-37492
31084	35390	31084-35390
40589	37846	37846-40589
36655	32166	32166-36655
37412	43827	37412-43827
42242	40327	40327-42242
33680	41153	33680-41153
34309	41153	34309-41153
34012	53585	34012-53585
33680	53585	33680-53585
40875	44279	40875-44279
31084	31217	31084-31217
42842	31217	31217-42842
34843	31217	31217-34843
41446	31217	31217-41446
42689	31217	31217-42689
33629	31217	31217-33629
38613	37995	37995-38613
37524	37995	37524-37995
42445	40904	40904-42445
40133	39167	39167-40133
31722	43580	31722-43580
47873	53580	47873-53580
39679	35293	35293-39679
34309	33379	33379-34309
41704	33379	33379-41704
43693	33379	33379-43693
43799	43080	43080-43799
43300	42591	42591-43300
31988	42591	31988-42591
33830	42591	33830-42591
35221	34231	34231-35221
35656	32569	32569-35656
43300	32569	32569-43300
39884	38516	38516-39884
40345	38516	38516-40345
42150	38516	38516-42150
34947	31090	31090-34947
32965	38490	32965-38490
45739	40966	40966-45739
45328	41611	41611-45328
33629	32935	32935-33629
38367	32935	32935-38367
37919	39049	37919-39049
32269	39049	32269-39049
37537	39049	37537-39049
36595	39049	36595-39049
35656	36118	35656-36118
43300	36118	36118-43300
40598	36158	36158-40598
34719	44027	34719-44027
36111	44027	36111-44027
36173	32114	32114-36173
40875	3771985	3771985-40875
33629	37386	33629-37386
37386	43327	37386-43327
38085	33967	33967-38085
42160	37556	37556-42160
40141	32790	32790-40141
35787	39432	35787-39432
42161	43728	42161-43728
41140	43728	41140-43728
32754	43728	32754-43728
41483	43728	41483-43728
40260	43728	40260-43728
40260	33782	33782-40260
41140	33782	33782-41140
32754	33782	32754-33782
43728	33782	33782-43728
41483	33782	33782-41483
41231	44073	41231-44073
36655	44073	36655-44073
34138	40861	34138-40861
37006	40861	37006-40861
53578	33498	33498-53578
41988	32813	32813-41988
36232	32813	32813-36232
36432	34187	34187-36432
40698	35184	35184-40698
33489	37472	33489-37472
31157	37472	31157-37472
33835	37472	33835-37472
42161	53443	42161-53443
40643	32537	32537-40643
42591	38204	38204-42591
41445	38204	38204-41445
33835	32703	32703-33835
38085	32703	32703-38085
38516	32703	32703-38516
33680	36423	33680-36423
46194	31397	31397-46194
36432	31397	31397-36432
38800	38878	38800-38878
34543	42834	34543-42834
33123	42834	33123-42834
32083	38969	32083-38969
40643	38969	38969-40643
39454	31349	31349-39454
33351	31349	31349-33351
33906	31349	31349-33906
37164	31349	31349-37164
39049	3354888	3354888-39049
33215	43417	33215-43417
33629	31872	31872-33629
42160	31872	31872-42160
42871	42065	42065-42871
37932	37149	37149-37932
34007	47874	34007-47874
34947	37924	34947-37924
38800	48571	38800-48571
32635	43091	32635-43091
40589	43091	40589-43091
37164	32262	32262-37164
31700	40034	31700-40034
36306	64880	36306-64880
40345	44353	40345-44353
38800	44353	38800-44353
33629	44353	33629-44353
40212	41409	40212-41409
45278	41409	41409-45278
36951	41409	36951-41409
3771915	41409	3771915-41409
44039	41409	41409-44039
36741	41409	36741-41409
37038	41409	37038-41409
38995	33203	33203-38995
42306	39958	39958-42306
42087	32457	32457-42087
41107	42186	41107-42186
32965	42186	32965-42186
39063	318855	318855-39063
37207	318855	318855-37207
31217	318855	31217-318855
36173	318855	318855-36173
42186	318855	318855-42186
44748	37532	37532-44748
33629	34721	33629-34721
37412	34080	34080-37412
2768677	34080	2768677-34080
35343	33059	33059-35343
42306	34956	34956-42306
8674098	43222	43222-8674098
39091	43222	39091-43222
34709	39588	34709-39588
38799	39588	38799-39588
35526	35933	35526-35933
43003	42821	42821-43003
31023	59227	31023-59227
38085	41020	38085-41020
37774	40693	37774-40693
36068	40693	36068-40693
32780	40693	32780-40693
34231	38654	34231-38654
34843	34362	34362-34843
33689	36022	33689-36022
47781	36955	36955-47781
34007	36955	34007-36955
38766	39673	38766-39673
41965	40830	40830-41965
33489	40830	33489-40830
34726	43770	34726-43770
35390	43770	35390-43770
39844	34542	34542-39844
42863	32335	32335-42863
53425	32335	32335-53425
50003	43560	43560-50003
39536	43560	39536-43560
41866	43560	41866-43560
35343	43560	35343-43560
37336	35878	35878-37336
42601	35878	35878-42601
42689	39643	39643-42689
41992	34790	34790-41992
42239	34790	34790-42239
53580	34790	34790-53580
41294	34790	34790-41294
50003	37417	37417-50003
41866	37417	37417-41866
35343	37417	35343-37417
39536	37417	37417-39536
36914	34361	34361-36914
326157	34361	326157-34361
43130	41668	41668-43130
37655	40605	37655-40605
34007	35683	34007-35683
45821	34745	34745-45821
41152	34745	34745-41152
34673	34745	34673-34745
34745	41744	34745-41744
43833	41744	41744-43833
32579	41094	32579-41094
33629	3885598	33629-3885598
40605	37769	37769-40605
32780	35701	32780-35701
39628	39203	39203-39628
39403	39203	39203-39403
35524	39203	35524-39203
31332	3355150	31332-3355150
39810	49893	39810-49893
31217	49893	31217-49893
41531	49168	41531-49168
34110	49168	34110-49168
39956	49168	39956-49168
34593	59137	34593-59137
31006	36750	31006-36750
42707	34453	34453-42707
41846	34453	34453-41846
35130	40886	35130-40886
36636	34927	34927-36636
41744	37629	37629-41744
8674026	38257	38257-8674026
37603	38257	37603-38257
31359	38257	31359-38257
42541	36990	36990-42541
46194	38005	38005-46194
42242	38492	38492-42242
37961	43656	37961-43656
39679	35679	35679-39679
33835	41785	33835-41785
37472	41785	37472-41785
39673	41225	39673-41225
31157	42536	31157-42536
31181	42536	31181-42536
33003	42536	33003-42536
34569	31110	31110-34569
38637	31110	31110-38637
40393	37028	37028-40393
39536	44233	39536-44233
50003	44233	44233-50003
35343	44233	35343-44233
41866	44233	41866-44233
32976	248102	248102-32976
33835	35560	33835-35560
40393	38657	38657-40393
34709	42743	34709-42743
38232	3354896	3354896-38232
42169	3354896	3354896-42169
42046	35649	35649-42046
47873	34426	34426-47873
53580	34426	34426-53580
38786	34426	34426-38786
47873	42799	42799-47873
53580	42799	42799-53580
34426	42799	34426-42799
33629	41748	33629-41748
39064	41748	39064-41748
37277	41217	37277-41217
42889	41217	41217-42889
37277	3772012	37277-3772012
47873	33638	33638-47873
44160	33094	33094-44160
33240	36057	33240-36057
37524	43174	37524-43174
35701	246621	246621-35701
39064	246621	246621-39064
33114	30982	30982-33114
39536	38454	38454-39536
35343	38454	35343-38454
41341	35950	35950-41341
38231	59167	38231-59167
40650	59167	40650-59167
42591	42066	42066-42591
34182	40444	34182-40444
36606	40444	36606-40444
36383	317996	317996-36383
42161	48340	42161-48340
46066	48340	46066-48340
33672	48340	33672-48340
34790	46121	34790-46121
3772012	46121	3772012-46121
41294	46121	41294-46121
36741	38488	36741-38488
33629	33175	33175-33629
48340	41503	41503-48340
40860	39866	39866-40860
40684	33920	33920-40684
34095	39522	34095-39522
44785	39522	39522-44785
34274	37780	34274-37780
37556	39410	37556-39410
32039	42620	32039-42620
36432	37372	36432-37372
40133	3772547	3772547-40133
42541	34277	34277-42541
40035	43654	40035-43654
33413	53557	33413-53557
32965	39366	32965-39366
40684	44505	40684-44505
35683	37395	35683-37395
36259	37395	36259-37395
43294	37395	37395-43294
36068	42719	36068-42719
43091	34067	34067-43091
38995	34067	34067-38995
32635	34067	32635-34067
35594	34067	34067-35594
31359	3354863	31359-3354863
43300	31449	31449-43300
35656	31449	31449-35656
49168	32454	32454-49168
43331	33156	33156-43331
42834	35974	35974-42834
47873	38605	38605-47873
33413	39610	33413-39610
32225	42946	32225-42946
38021	36619	36619-38021
33413	31317	31317-33413
37701	31317	31317-37701
37780	31317	31317-37780
44748	42059	42059-44748
59167	43700	43700-59167
32099	42942	32099-42942
38154	31137	31137-38154
37164	32152	32152-37164
36638	38065	36638-38065
42642	41693	41693-42642
39138	40378	39138-40378
34947	34969	34947-34969
33705	33412	33412-33705
32806	35922	32806-35922
37204	43541	37204-43541
36383	46243	36383-46243
36727	44118	36727-44118
42504	44118	42504-44118
39737	44118	39737-44118
37015	44118	37015-44118
36071	44118	36071-44118
41158	44118	41158-44118
42842	44118	42842-44118
42291	44118	42291-44118
33351	44118	33351-44118
42240	44118	42240-44118
40696	44118	40696-44118
31332	41390	31332-41390
34007	37415	34007-37415
40548	31310	31310-40548
37943	31310	31310-37943
33883	38301	33883-38301
31359	40549	31359-40549
30983	40549	30983-40549
246618	36454	246618-36454
34947	31143	31143-34947
43170	41133	41133-43170
35343	37305	35343-37305
40657	42143	40657-42143
36955	42143	36955-42143
34591	37229	34591-37229
41231	36703	36703-41231
31059	44307	31059-44307
41122	44307	41122-44307
41409	41461	41409-41461
43009	32584	32584-43009
37336	42936	37336-42936
39332	38963	38963-39332
39052	38963	38963-39052
35055	38963	35055-38963
7354473	38963	38963-7354473
34669	38963	34669-38963
38005	38963	38005-38963
33681	38963	33681-38963
38197	38963	38197-38963
39428	38963	38963-39428
32483	38963	32483-38963
3355106	38963	3355106-38963
36298	38963	36298-38963
33351	38963	33351-38963
42240	38963	38963-42240
40451	38963	38963-40451
35652	38963	35652-38963
39619	38963	38963-39619
31167	38963	31167-38963
40173	38963	38963-40173
34187	38963	34187-38963
31084	38963	31084-38963
34310	38963	34310-38963
48071	38963	38963-48071
43794	38963	38963-43794
40052	38963	38963-40052
32817	38963	32817-38963
31359	34777	31359-34777
40990	35540	35540-40990
37444	35540	35540-37444
46066	35003	35003-46066
33672	35003	33672-35003
39978	35003	35003-39978
37701	31376	31376-37701
37780	31376	31376-37780
38963	40385	38963-40385
40698	43330	40698-43330
37922	42822	37922-42822
33814	40331	33814-40331
36957	43767	36957-43767
40875	43767	40875-43767
40966	43767	40966-43767
36536	43767	36536-43767
38963	35577	35577-38963
44118	44855	44118-44855
36703	40269	36703-40269
42737	40269	40269-42737
38963	38527	38527-38963
34007	41434	34007-41434
37962	39571	37962-39571
38800	50259	38800-50259
34528	40732	34528-40732
43222	40325	40325-43222
33971	36084	33971-36084
64880	36084	36084-64880
36545	42594	36545-42594
36022	32387	32387-36022
42871	32387	32387-42871
44879	31292	31292-44879
40620	31292	31292-40620
38643	43835	38643-43835
34790	35737	34790-35737
42239	35737	35737-42239
38800	35576	35576-38800
34309	3355133	3355133-34309
34947	36956	34947-36956
44118	31516	31516-44118
47873	32443	32443-47873
41992	32443	32443-41992
33638	32443	32443-33638
34426	32443	32443-34426
46121	32443	32443-46121
53580	32443	32443-53580
42239	32443	32443-42239
34790	32443	32443-34790
35737	32443	32443-35737
31147	42650	31147-42650
36741	39375	36741-39375
38800	36498	36498-38800
44118	37199	37199-44118
64880	32787	32787-64880
3355114	34229	3355114-34229
36495	34229	34229-36495
43020	34229	34229-43020
44039	34229	34229-44039
43402	34229	34229-43402
37524	34229	34229-37524
33469	34229	33469-34229
38000	34229	34229-38000
31567	34229	31567-34229
40958	34229	34229-40958
33979	34229	33979-34229
39740	34229	34229-39740
44118	39043	39043-44118
33971	27662248	27662248-33971
64880	27662248	27662248-64880
34007	35430	34007-35430
41483	35430	35430-41483
44801	35430	35430-44801
37412	35430	35430-37412
34947	39383	34947-39383
33680	33461	33461-33680
43023	33461	33461-43023
34012	33461	33461-34012
53585	33461	33461-53585
34309	33461	33461-34309
32166	37090	32166-37090
32850	42881	32850-42881
36730	42881	36730-42881
31359	42881	31359-42881
42445	38150	38150-42445
37112	38150	37112-38150
42169	43997	42169-43997
38232	43997	38232-43997
36295	43997	36295-43997
39430	43997	39430-43997
45871	43997	43997-45871
33835	33140	33140-33835
31659	33140	31659-33140
3355106	39241	3355106-39241
35974	39241	35974-39241
33218	39241	33218-39241
37069	39241	37069-39241
43153	39241	39241-43153
38800	37973	37973-38800
41957	48844	41957-48844
50003	326273	326273-50003
41866	326273	326273-41866
38150	36139	36139-38150
44118	47218	44118-47218
38891	38418	38418-38891
39243	319033	319033-39243
42547	37142	37142-42547
43951	34648	34648-43951
34745	34648	34648-34745
34947	41491	34947-41491
37006	42165	37006-42165
64880	42165	42165-64880
38963	37520	37520-38963
44118	37520	37520-44118
40975	41850	40975-41850
36821	36364	36364-36821
38605	34902	34902-38605
37629	34902	34902-37629
41704	43547	41704-43547
49228	41995	41995-49228
41631	43572	41631-43572
32558	37378	32558-37378
32558	39987	32558-39987
31842	53436	31842-53436
37156	42171	37156-42171
42034	47091	42034-47091
42435	41470	41470-42435
35343	39306	35343-39306
50003	39306	39306-50003
39536	39306	39306-39536
38835	35332	35332-38835
40696	35332	35332-40696
42758	35332	35332-42758
40090	35332	35332-40090
35526	35332	35332-35526
33681	35332	33681-35332
31567	35332	31567-35332
42799	35332	35332-42799
42750	35332	35332-42750
35927	35332	35332-35927
42504	35332	35332-42504
34371	35332	34371-35332
44118	39688	39688-44118
41666	39688	39688-41666
35332	42753	35332-42753
42753	41160	41160-42753
39020	35045	35045-39020
38424	35045	35045-38424
34423	35045	34423-35045
34263	35686	34263-35686
37472	35425	35425-37472
43835	45961	43835-45961
36068	42696	36068-42696
42300	40162	40162-42300
42544	31651	31651-42544
44801	42829	42829-44801
38963	3346160	3346160-38963
38443	35197	35197-38443
36595	35197	35197-36595
42750	35197	35197-42750
40619	35197	35197-40619
38969	35197	35197-38969
38643	35197	35197-38643
34171	35197	34171-35197
35526	35197	35197-35526
43283	35197	35197-43283
40832	35197	35197-40832
42143	2768858	2768858-42143
34007	2768858	2768858-34007
36363	2768858	2768858-36363
34685	31589	31589-34685
31003	40583	31003-40583
3346208	53428	3346208-53428
3355133	261613	261613-3355133
45845	39564	39564-45845
42162	39564	39564-42162
42737	33793	33793-42737
35759	33793	33793-35759
34413	43856	34413-43856
34565	35977	34565-35977
38800	43650	38800-43650
31153	40843	31153-40843
35404	36699	35404-36699
40177	33441	33441-40177
37864	38821	37864-38821
44118	32429	32429-44118
35332	32429	32429-35332
35341	36855	35341-36855
36455	37110	36455-37110
