ENTREZ_ID.1	ENTREZ_ID.2	gene.pairs
43018	41032	41032-43018
39430	36753	36753-39430
41848	36753	36753-41848
35652	36753	35652-36753
39430	39814	39430-39814
36753	39814	36753-39814
41848	39814	39814-41848
43142	31874	31874-43142
40861	31874	31874-40861
38057	31874	31874-38057
36592	37919	36592-37919
246638	37919	246638-37919
34881	39857	34881-39857
43354	35787	35787-43354
43351	50296	43351-50296
34956	50296	34956-50296
38969	40732	38969-40732
38376	35402	35402-38376
34404	40055	34404-40055
38197	32601	32601-38197
39043	35303	35303-39043
35784	2768858	2768858-35784
34127	36680	34127-36680
38969	38369	38369-38969
39043	44263	39043-44263
36963	44263	36963-44263
36951	44263	36951-44263
39745	31166	31166-39745
34127	31166	31166-34127
53443	31166	31166-53443
36645	31166	31166-36645
38057	38637	38057-38637
34426	38637	34426-38637
48317	38637	38637-48317
41666	38637	38637-41666
39491	36329	36329-39491
43095	40288	40288-43095
39491	40288	39491-40288
43095	35130	35130-43095
35787	35130	35130-35787
43095	35577	35577-43095
33864	32557	32557-33864
41094	39332	39332-41094
47260	40300	40300-47260
42896	31023	31023-42896
39491	34521	34521-39491
41270	34521	34521-41270
38154	34521	34521-38154
35130	34521	34521-35130
43095	34521	34521-43095
37922	36104	36104-37922
38376	35737	35737-38376
40104	35737	35737-40104
43913	32387	32387-43913
34411	40849	34411-40849
49228	43174	43174-49228
14462484	43174	14462484-43174
41434	41656	41434-41656
36851	31230	31230-36851
35198	40462	35198-40462
43475	40462	40462-43475
36454	40462	36454-40462
40617	44233	40617-44233
40384	44233	40384-44233
37377	44233	37377-44233
42828	44233	42828-44233
31157	2768992	2768992-31157
41850	2768992	2768992-41850
33840	36125	33840-36125
41158	36125	36125-41158
36460	36125	36125-36460
64880	36125	36125-64880
33346	36125	33346-36125
33492	37790	33492-37790
40462	37837	37837-40462
36171	42646	36171-42646
38424	41151	38424-41151
42504	31263	31263-42504
37922	31263	31263-37922
43018	31521	31521-43018
43018	35340	35340-43018
31521	49260	31521-49260
32151	39885	32151-39885
32545	32076	32076-32545
41273	32076	32076-41273
38674	41740	38674-41740
43913	41152	41152-43913
38858	36993	36993-38858
33444	35042	33444-35042
35787	34355	34355-35787
44885	41235	41235-44885
34595	39559	34595-39559
36854	33379	33379-36854
34610	32766	32766-34610
32545	34007	32545-34007
41273	34007	34007-41273
39432	34007	34007-39432
38969	34007	34007-38969
43758	34007	34007-43758
44233	46015	44233-46015
41273	34075	34075-41273
32545	34075	32545-34075
38969	34075	34075-38969
33468	34075	33468-34075
42144	35974	35974-42144
31221	35974	31221-35974
33034	35933	33034-35933
44233	34505	34505-44233
42062	31002	31002-42062
41850	36041	36041-41850
31157	36041	31157-36041
33814	38301	33814-38301
32262	38301	32262-38301
35332	38301	35332-38301
32777	38301	32777-38301
37922	35713	35713-37922
37957	33218	33218-37957
38969	33218	33218-38969
33979	32089	32089-33979
32062	40330	32062-40330
33444	33240	33240-33444
38637	33240	33240-38637
32965	33240	32965-33240
34946	33412	33412-34946
38751	33412	33412-38751
48535	33412	33412-48535
33920	34950	33920-34950
41740	35513	35513-41740
38674	35513	35513-38674
42778	43656	42778-43656
38674	43656	38674-43656
41740	43656	41740-43656
35513	43656	35513-43656
36889	32205	32205-36889
31166	31110	31110-31166
32965	41788	32965-41788
42828	41788	41788-42828
42496	41788	41788-42496
33610	42750	33610-42750
59227	42750	42750-59227
53563	31264	31264-53563
43769	39062	39062-43769
32796	33015	32796-33015
31082	3346206	31082-3346206
34881	35051	34881-35051
36080	42954	36080-42954
32796	42954	32796-42954
43018	32268	32268-43018
39594	32268	32268-39594
42804	32268	32268-42804
33607	252554	252554-33607
35230	252554	252554-35230
39885	252554	252554-39885
32151	252554	252554-32151
40330	252554	252554-40330
36542	33779	33779-36542
38146	36655	36655-38146
42144	44073	42144-44073
31002	43150	31002-43150
43095	43150	43095-43150
53573	8674026	53573-8674026
39814	3354896	3354896-39814
36753	3354896	3354896-36753
39430	3354896	3354896-39430
41848	3354896	3354896-41848
32222	34803	32222-34803
38751	44448	38751-44448
48535	44448	44448-48535
36956	34543	34543-36956
34519	40693	34519-40693
36645	32635	32635-36645
31430	32635	31430-32635
33607	7354473	33607-7354473
31104	40677	31104-40677
40677	32813	32813-40677
31104	32813	31104-32813
36976	39136	36976-39136
34184	39136	34184-39136
43095	40517	40517-43095
38558	40517	38558-40517
43559	40860	40860-43559
44233	40860	40860-44233
38969	39167	38969-39167
43351	36298	36298-43351
40860	33283	33283-40860
35933	41837	35933-41837
43351	35563	35563-43351
36645	31118	31118-36645
33661	42199	33661-42199
30975	42199	30975-42199
48535	42240	42240-48535
34881	42240	34881-42240
30975	33835	30975-33835
37182	33835	33835-37182
31157	43999	31157-43999
41850	43999	41850-43999
42922	39034	39034-42922
40607	38516	38516-40607
42828	40087	40087-42828
41461	3772082	3772082-41461
32898	40583	32898-40583
3772329	43809	3772329-43809
40677	43809	40677-43809
32545	44653	32545-44653
38969	44653	38969-44653
37730	5740853	37730-5740853
42854	5740853	42854-5740853
38969	41180	38969-41180
32545	41180	32545-41180
42504	41180	41180-42504
33468	41180	33468-41180
41273	41180	41180-41273
37919	31789	31789-37919
32532	3772376	32532-3772376
36521	45821	36521-45821
39745	33214	33214-39745
36240	35048	35048-36240
38793	45329	38793-45329
39491	36497	36497-39491
43018	34542	34542-43018
40288	42453	40288-42453
43095	36776	36776-43095
48535	48448	48448-48535
42922	37336	37336-42922
50143	43256	43256-50143
42647	43256	42647-43256
41656	43256	41656-43256
31002	37356	31002-37356
38085	37356	37356-38085
3771946	31447	31447-3771946
32090	33972	32090-33972
48535	33830	33830-48535
31002	34947	31002-34947
39745	43202	39745-43202
41737	37517	37517-41737
37922	40848	37922-40848
39430	32245	32245-39430
36753	32245	32245-36753
41848	38879	38879-41848
39430	38879	38879-39430
34843	39173	34843-39173
48535	31603	31603-48535
32532	31603	31603-32532
37730	31603	31603-37730
36951	31603	31603-36951
43770	31603	31603-43770
38969	31603	31603-38969
37272	31022	31022-37272
43835	31022	31022-43835
40087	33681	33681-40087
34411	35381	34411-35381
47399	3771915	3771915-47399
40517	3355124	3355124-40517
36277	43841	36277-43841
36753	36381	36381-36753
41566	36381	36381-41566
39814	36381	36381-39814
43758	41801	41801-43758
41850	49045	41850-49045
53443	49045	49045-53443
32088	49045	32088-49045
41578	36032	36032-41578
31157	35523	31157-35523
41850	35523	35523-41850
36171	3355084	3355084-36171
39491	3355084	3355084-39491
43981	3355084	3355084-43981
38376	34945	34945-38376
40300	41891	40300-41891
39136	47218	39136-47218
41633	10178800	10178800-41633
38969	44889	38969-44889
41473	44889	41473-44889
43469	42166	42166-43469
31166	42166	31166-42166
31430	42166	31430-42166
33034	42166	33034-42166
31157	32817	31157-32817
41850	32817	32817-41850
36431	48805	36431-48805
44848	35100	35100-44848
32965	35100	32965-35100
37237	35398	35398-37237
34843	46243	34843-46243
38969	44097	38969-44097
44097	41406	41406-44097
44432	33529	33529-44432
3346201	36015	3346201-36015
40212	44409	40212-44409
326187	43327	326187-43327
38146	40832	38146-40832
31104	40832	31104-40832
32813	40832	32813-40832
40677	40832	40677-40832
39536	40832	39536-40832
39536	31442	31442-39536
31104	31442	31104-31442
32813	31442	31442-32813
40832	31442	31442-40832
40677	31442	31442-40677
32635	40173	32635-40173
39745	40173	39745-40173
42075	32760	32760-42075
31397	32760	31397-32760
42821	48311	42821-48311
43153	48844	43153-48844
44913	48844	44913-48844
40583	38958	38958-40583
31498	42524	31498-42524
35198	317813	317813-35198
43656	317813	317813-43656
40462	317813	317813-40462
38146	40542	38146-40542
32262	41193	32262-41193
49045	36156	36156-49045
47121	36156	36156-47121
40462	43398	40462-43398
44432	43398	43398-44432
3355084	43398	3355084-43398
39430	33140	33140-39430
33492	40901	33492-40901
40583	40901	40583-40901
43095	33712	33712-43095
40789	41445	40789-41445
38367	41445	38367-41445
35680	39020	35680-39020
32262	39020	32262-39020
34426	32358	32358-34426
41995	32358	32358-41995
35293	32358	32358-35293
33240	32358	32358-33240
42166	36073	36073-42166
39740	35205	35205-39740
38969	33458	33458-38969
3346201	33458	33458-3346201
33988	32569	32569-33988
34009	41852	34009-41852
41094	43126	41094-43126
38376	43529	38376-43529
43095	37859	37859-43095
42062	41062	41062-42062
31002	41062	31002-41062
33240	36492	33240-36492
43174	36373	36373-43174
43330	37492	37492-43330
39491	43951	39491-43951
43095	43951	43095-43951
38969	43951	38969-43951
34803	41600	34803-41600
39643	41600	39643-41600
32222	41600	32222-41600
38073	41600	38073-41600
33840	41600	33840-41600
36703	41600	36703-41600
40682	41600	40682-41600
38518	35085	35085-38518
43018	40378	40378-43018
42922	42964	42922-42964
47894	44272	44272-47894
40300	44272	40300-44272
42144	40393	40393-42144
26067079	40393	26067079-40393
31603	40393	31603-40393
37237	40393	37237-40393
44272	40393	40393-44272
33686	48340	33686-48340
38969	37070	37070-38969
41737	35847	35847-41737
44830	35847	35847-44830
38688	43279	38688-43279
43018	42491	42491-43018
40559	59239	40559-59239
35784	59239	35784-59239
32062	31310	31310-32062
37635	31310	31310-37635
44233	38513	38513-44233
34974	31332	31332-34974
33779	38136	33779-38136
44432	40327	40327-44432
38204	37774	37774-38204
36645	37774	36645-37774
34127	37774	34127-37774
36032	35343	35343-36032
37730	39368	37730-39368
43151	44266	43151-44266
42160	33094	33094-42160
41094	33094	33094-41094
32545	4379854	32545-4379854
46027	36495	36495-46027
35198	36495	35198-36495
34179	34277	34179-34277
33830	34277	33830-34277
37837	48571	37837-48571
32684	33883	32684-33883
45961	33883	33883-45961
42596	30981	30981-42596
37823	30981	30981-37823
39041	30981	30981-39041
38688	30981	30981-38688
34184	31349	31349-34184
38491	31349	31349-38491
43770	39091	39091-43770
36555	40998	36555-40998
251984	40998	251984-40998
3355124	40998	3355124-40998
3355127	40998	3355127-40998
42596	38001	38001-42596
39041	38001	38001-39041
38688	38001	38001-38688
37823	38001	37823-38001
37919	41066	37919-41066
36364	41066	36364-41066
42954	36110	36110-42954
39881	4379844	39881-4379844
41094	34901	34901-41094
39043	38159	38159-39043
246621	38159	246621-38159
34629	38159	34629-38159
38159	326115	326115-38159
36673	326115	326115-36673
42804	34380	34380-42804
38969	36852	36852-38969
4379844	34876	34876-4379844
34127	41625	34127-41625
35696	35007	35007-35696
31883	35007	31883-35007
42750	35007	35007-42750
43823	36992	36992-43823
3772082	42758	3772082-42758
31603	42758	31603-42758
64880	33270	33270-64880
37602	33270	33270-37602
42297	33270	33270-42297
41656	37789	37789-41656
42647	40684	40684-42647
34149	41783	34149-41783
31003	41783	31003-41783
49895	48071	48071-49895
32268	32454	32268-32454
326115	38286	326115-38286
41836	38541	38541-41836
39594	38541	38541-39594
38301	38541	38301-38541
47220	40002	40002-47220
33492	37395	33492-37395
37922	41107	37922-41107
41138	42424	41138-42424
36277	31759	31759-36277
40462	42438	40462-42438
317813	42438	317813-42438
4379854	43639	43639-4379854
43656	35081	35081-43656
35513	35081	35081-35513
41740	35081	35081-41740
36612	36372	36372-36612
44086	36372	36372-44086
35225	38918	35225-38918
37823	32167	32167-37823
42596	32167	32167-42596
38688	32167	32167-38688
39041	32167	32167-39041
41703	3346160	3346160-41703
40462	39180	39180-40462
35225	40185	35225-40185
32062	38484	32062-38484
31874	40243	31874-40243
38057	40243	38057-40243
31738	3354977	31738-3354977
40517	45374	40517-45374
3355124	45374	3355124-45374
41294	45374	41294-45374
40517	38012	38012-40517
3355124	38012	3355124-38012
45374	38012	38012-45374
38969	47594	38969-47594
44039	47594	44039-47594
41743	42925	41743-42925
33581	42925	33581-42925
41743	59137	41743-59137
40517	33300	33300-40517
43828	41363	41363-43828
32898	38443	32898-38443
43835	32877	32877-43835
41625	41403	41403-41625
44039	41403	41403-44039
33123	42537	33123-42537
37823	39753	37823-39753
38688	39753	38688-39753
53585	35054	35054-53585
53569	42484	42484-53569
43476	42484	42484-43476
49045	40054	40054-49045
34007	42215	34007-42215
38858	42215	38858-42215
31449	35425	31449-35425
38146	34038	34038-38146
36655	34038	34038-36655
34505	34038	34038-34505
40998	33971	33971-40998
59137	33971	33971-59137
3355127	33971	3355127-33971
36703	34966	34966-36703
38969	39351	38969-39351
34038	41840	34038-41840
53436	43728	43728-53436
42828	39564	39564-42828
36851	42651	36851-42651
43256	42651	42651-43256
36953	37962	36953-37962
36015	34430	34430-36015
36057	40659	36057-40659
40583	39071	39071-40583
34411	31394	31394-34411
47220	32429	32429-47220
33346	41785	33346-41785
34187	33136	33136-34187
40300	33629	33629-40300
42828	41217	41217-42828
34901	246653	246653-34901
34000	246653	246653-34000
39332	246653	246653-39332
36645	35540	35540-36645
41062	33530	33530-41062
38518	33530	33530-38518
42062	33530	33530-42062
40617	33530	33530-40617
38301	40706	38301-40706
41850	37300	37300-41850
31157	37300	31157-37300
33270	41365	33270-41365
44238	37528	37528-44238
41445	318874	318874-41445
40517	35045	35045-40517
34187	37798	34187-37798
32060	38257	32060-38257
31469	33158	31469-33158
34187	37916	34187-37916
37083	37916	37083-37916
37962	37916	37916-37962
33686	47873	33686-47873
42484	43284	42484-43284
33283	41746	33283-41746
36913	33489	33489-36913
33240	38995	33240-38995
43559	38156	38156-43559
41158	35922	35922-41158
33156	246540	246540-33156
38376	32846	32846-38376
39571	249072	249072-39571
40860	36232	36232-40860
35051	43867	35051-43867
31449	42186	31449-42186
34754	34696	34696-34754
50391	34696	34696-50391
261613	34696	261613-34696
44861	34696	34696-44861
36597	34696	34696-36597
43560	34696	34696-43560
32532	34696	32532-34696
37142	34696	34696-37142
41995	34696	34696-41995
41168	34696	34696-41168
43170	34696	34696-43170
43823	43294	43294-43823
41094	32341	32341-41094
39241	39049	39049-39241
41184	39049	39049-41184
42165	34872	34872-42165
38301	36001	36001-38301
33661	36001	33661-36001
38746	38653	38653-38746
38376	38640	38376-38640
35047	42057	35047-42057
38688	45871	38688-45871
39616	43768	39616-43768
33094	43768	33094-43768
40961	34309	34309-40961
32635	42638	32635-42638
39938	47781	39938-47781
36259	47781	36259-47781
41600	42065	41600-42065
36536	42341	36536-42341
34184	32799	32799-34184
3346208	40170	3346208-40170
34881	40170	34881-40170
37841	40170	37841-40170
53578	40170	40170-53578
32860	40170	32860-40170
37395	40170	37395-40170
39203	40170	39203-40170
40958	40170	40170-40958
39588	40170	39588-40170
37247	40170	37247-40170
40358	40170	40170-40358
35649	40170	35649-40170
41995	40170	40170-41995
41168	40170	40170-41168
38890	40170	38890-40170
249663	40170	249663-40170
35686	40170	35686-40170
40587	40170	40170-40587
49168	40170	40170-49168
38958	40170	38958-40170
48535	40170	40170-48535
50124	40170	40170-50124
33916	40170	33916-40170
40579	40170	40170-40579
41861	40170	40170-41861
39688	40170	39688-40170
38301	43997	38301-43997
31251	42449	31251-42449
33262	42449	33262-42449
36655	37156	36655-37156
34505	37156	34505-37156
39651	37156	37156-39651
37083	37199	37083-37199
37962	37199	37199-37962
40170	38645	38645-40170
31498	41965	31498-41965
39685	37188	37188-39685
41583	37378	37378-41583
36298	40461	36298-40461
34843	40461	34843-40461
47218	40461	40461-47218
33981	40461	33981-40461
40170	37943	37943-40170
34696	37201	34696-37201
42638	37852	37852-42638
34359	37852	34359-37852
40170	31147	31147-40170
41094	38202	38202-41094
36039	36382	36039-36382
43095	31629	31629-43095
7354473	39406	39406-7354473
59239	35900	35900-59239
53425	32536	32536-53425
37492	32536	32536-37492
39857	42239	39857-42239
44266	38478	38478-44266
33988	38478	33988-38478
45285	37889	37889-45285
48317	37889	37889-48317
39559	33207	33207-39559
40998	32158	32158-40998
251984	32158	251984-32158
43095	42306	42306-43095
36753	45881	36753-45881
38376	40940	38376-40940
34696	34751	34696-34751
40517	45848	40517-45848
36555	45848	36555-45848
33300	45848	33300-45848
45374	45848	45374-45848
33971	45848	33971-45848
3355124	45848	3355124-45848
251984	45848	251984-45848
40998	45848	40998-45848
32158	45848	32158-45848
38637	38190	38190-38637
36703	34669	34669-36703
43095	40616	40616-43095
34696	40287	34696-40287
37492	48309	37492-48309
34521	43652	34521-43652
36741	43652	36741-43652
32450	43652	32450-43652
33840	43652	33840-43652
35604	43652	35604-43652
43835	43652	43652-43835
40725	43652	40725-43652
318847	43652	318847-43652
33059	43652	33059-43652
37734	43652	37734-43652
35154	43652	35154-43652
37456	43652	37456-43652
34696	35172	34696-35172
53425	39132	39132-53425
37492	39132	37492-39132
41094	44279	41094-44279
40677	44279	40677-44279
35787	44279	35787-44279
41737	44279	41737-44279
38376	37277	37277-38376
39430	32616	32616-39430
43930	32616	32616-43930
41848	32616	32616-41848
38879	32616	32616-38879
36753	32616	32616-36753
43202	38218	38218-43202
36183	41481	36183-41481
246663	41481	246663-41481
38301	41481	38301-41481
40087	40657	40087-40657
42737	40657	40657-42737
38057	47091	38057-47091
31874	47091	31874-47091
44115	47091	44115-47091
43833	47091	43833-47091
37187	47091	37187-47091
40462	42810	40462-42810
31872	42810	31872-42810
40358	31624	31624-40358
318874	31624	31624-318874
38428	31624	31624-38428
36595	31624	31624-36595
37181	31624	31624-37181
43095	32078	32078-43095
40239	41988	40239-41988
42596	42591	42591-42596
39041	42591	39041-42591
40657	38091	38091-40657
34696	34338	34338-34696
32100	37471	32100-37471
49228	39663	39663-49228
34593	44747	34593-44747
44111	33654	33654-44111
38159	33654	33654-38159
38376	41860	38376-41860
31397	31027	31027-31397
37492	31027	31027-37492
40170	38963	38963-40170
34696	38963	34696-38963
47767	35683	35683-47767
36544	41917	36544-41917
35045	3346227	3346227-35045
38286	3346227	3346227-38286
41566	35924	35924-41566
41770	45233	41770-45233
35728	43160	35728-43160
34954	43099	34954-43099
34954	38490	34954-38490
43161	41657	41657-43161
37230	35311	35311-37230
42829	31006	31006-42829
40385	31667	31667-40385
38688	37355	37355-38688
42596	37355	37355-42596
37823	37355	37355-37823
45269	34726	34726-45269
43170	34726	34726-43170
41152	34726	34726-41152
34096	34726	34096-34726
44233	34726	34726-44233
39203	34726	34726-39203
33059	34726	33059-34726
38012	34726	34726-38012
45845	34726	34726-45845
43217	34726	34726-43217
50391	34726	34726-50391
30975	34726	30975-34726
34696	37690	34696-37690
38872	37690	37690-38872
34726	3355094	3355094-34726
3355094	32225	32225-3355094
32015	36810	32015-36810
48531	36810	36810-48531
35939	36810	35939-36810
40104	39387	39387-40104
317813	44702	317813-44702
33207	34633	33207-34633
36645	41470	36645-41470
31322	44703	31322-44703
34950	36619	34950-36619
35787	31800	31800-35787
40170	37027	37027-40170
47408	31298	31298-47408
33034	31298	31298-33034
45845	31298	31298-45845
30982	31298	30982-31298
39020	31298	31298-39020
39559	31298	31298-39559
36111	31298	31298-36111
44233	31298	31298-44233
30983	31298	30983-31298
39064	31298	31298-39064
43768	317867	317867-43768
41094	317867	317867-41094
33726	317867	317867-33726
39717	33392	33392-39717
38381	3772633	3772633-38381
39315	42942	39315-42942
45881	35196	35196-45881
33498	31622	31622-33498
33967	31622	31622-33967
34359	43530	34359-43530
42946	43530	42946-43530
43517	41020	41020-43517
50143	37229	37229-50143
43095	40859	40859-43095
3354888	35329	3354888-35329
33196	33934	33196-33934
44355	38981	38981-44355
42672	40834	40834-42672
34696	41778	34696-41778
