ENTREZ_ID.1	ENTREZ_ID.2	gene.pairs
44307	41911	41911-44307
38204	41911	38204-41911
31331	41911	31331-41911
35226	41911	35226-41911
33319	41911	33319-41911
44160	41911	41911-44160
42162	41911	41911-42162
35490	41911	35490-41911
3346206	41911	3346206-41911
39368	41911	39368-41911
39062	41911	39062-41911
42445	41911	41911-42445
38000	38218	38000-38218
41911	36641	36641-41911
38795	31430	31430-38795
32429	38093	32429-38093
33968	38093	33968-38093
33314	32977	32977-33314
44238	40014	40014-44238
38150	3771985	3771985-38150
41891	41569	41569-41891
36606	41569	36606-41569
40233	41569	40233-41569
43095	41569	41569-43095
33943	41569	33943-41569
47220	41569	41569-47220
38969	41569	38969-41569
37065	41569	37065-41569
39843	41569	39843-41569
35490	41569	35490-41569
34250	41569	34250-41569
42267	41569	41569-42267
36521	41569	36521-41569
38204	38930	38204-38930
42082	34309	34309-42082
41911	40859	40859-41911
33604	38809	33604-38809
40269	33654	33654-40269
36400	33654	33654-36400
40684	33654	33654-40684
46091	40805	40805-46091
41675	35205	35205-41675
43441	40861	40861-43441
44849	40861	40861-44849
41569	40861	40861-41569
39164	43823	39164-43823
39727	35333	35333-39727
3772007	35333	35333-3772007
39375	35333	35333-39375
37377	32752	32752-37377
33835	32752	32752-33835
44849	35293	35293-44849
43441	35293	35293-43441
35100	41532	35100-41532
50143	41532	41532-50143
39583	41532	39583-41532
43835	45871	43835-45871
44238	40639	40639-44238
41911	31800	31800-41911
33215	317996	317996-33215
33215	34430	33215-34430
317996	34430	317996-34430
44254	47762	44254-47762
33441	47762	33441-47762
34250	3346167	3346167-34250
43441	3346167	3346167-43441
44849	3346167	3346167-44849
41569	3346167	3346167-41569
38809	3772715	3772715-38809
34245	32771	32771-34245
41062	32771	32771-41062
318093	32771	318093-32771
40508	32771	32771-40508
34182	32771	32771-34182
37734	50259	37734-50259
33469	50259	33469-50259
32567	34964	32567-34964
41569	34964	34964-41569
44849	34964	34964-44849
43441	34964	34964-43441
41569	31874	31874-41569
44849	31874	31874-44849
43441	31874	31874-43441
317867	37188	317867-37188
33654	38751	33654-38751
40835	38301	38301-40835
35293	38301	35293-38301
40861	38301	38301-40861
38376	38301	38301-38376
35100	38301	35100-38301
34964	38301	34964-38301
38969	38301	38301-38969
37065	38301	37065-38301
35121	38301	35121-38301
34250	38301	34250-38301
33412	38301	33412-38301
41891	38301	38301-41891
40233	38301	38301-40233
34012	38301	34012-38301
326128	38301	326128-38301
3346167	38301	3346167-38301
31874	38301	31874-38301
40530	38301	38301-40530
43095	38301	38301-43095
44849	38301	38301-44849
42267	38301	38301-42267
33943	38301	33943-38301
42082	38301	38301-42082
36606	38301	36606-38301
36521	38301	36521-38301
38491	43020	38491-43020
42300	43020	42300-43020
43157	43916	43157-43916
31800	43916	31800-43916
33529	32269	32269-33529
41911	41842	41842-41911
36641	41842	36641-41842
2768962	40830	2768962-40830
43547	43476	43476-43547
3772007	43476	3772007-43476
33314	33920	33314-33920
32976	42802	32976-42802
41801	31157	31157-41801
33314	31157	31157-33314
33314	35660	33314-35660
41569	37536	37536-41569
44849	37536	37536-44849
43441	37536	37536-43441
38301	37536	37536-38301
47767	34986	34986-47767
34876	32611	32611-34876
44339	32611	32611-44339
42922	32611	32611-42922
33814	32611	32611-33814
40331	32611	32611-40331
43693	32611	32611-43693
33215	43398	33215-43398
41911	31516	31516-41911
33105	41390	33105-41390
38983	35751	35751-38983
43294	34673	34673-43294
42171	39462	39462-42171
42802	39122	39122-42802
38762	37006	37006-38762
38762	35851	35851-38762
37006	35851	35851-37006
326131	35851	326131-35851
39958	41087	39958-41087
33105	42438	33105-42438
41062	38136	38136-41062
36118	38136	36118-38136
32771	38136	32771-38136
42445	38136	38136-42445
318093	31059	31059-318093
41911	37564	37564-41911
41569	42778	41569-42778
38301	42778	38301-42778
43441	42778	42778-43441
44849	42778	42778-44849
39368	34524	34524-39368
41911	34524	34524-41911
37542	38640	37542-38640
35343	38640	35343-38640
38983	38640	38640-38983
42300	38640	38640-42300
34430	38640	34430-38640
44848	38640	38640-44848
34012	38640	34012-38640
32090	39332	32090-39332
31157	39332	31157-39332
34790	39332	34790-39332
38301	43300	38301-43300
44849	43300	43300-44849
43441	43300	43300-43441
41569	43300	41569-43300
38000	37662	37662-38000
31800	5740816	31800-5740816
35226	5740816	35226-5740816
38489	5740816	38489-5740816
41911	5740816	41911-5740816
48805	5740816	48805-5740816
35490	41850	35490-41850
33607	41850	33607-41850
33469	41850	33469-41850
33795	41850	33795-41850
326128	41850	326128-41850
40607	41850	40607-41850
34673	53573	34673-53573
37444	53573	37444-53573
39958	41247	39958-41247
44254	41066	41066-44254
35660	43126	35660-43126
33968	37970	33968-37970
41569	37970	37970-41569
44849	37970	37970-44849
43441	37970	37970-43441
41850	37970	37970-41850
35490	37970	35490-37970
38301	37970	37970-38301
36118	40330	36118-40330
39164	40330	39164-40330
34166	35653	34166-35653
40684	35653	35653-40684
40269	35653	35653-40269
34790	35653	34790-35653
36400	35653	35653-36400
3772329	36897	36897-3772329
43441	42524	42524-43441
41569	42524	41569-42524
38301	42524	38301-42524
44849	42524	42524-44849
33412	41612	33412-41612
32752	36957	32752-36957
39164	43739	39164-43739
38204	37201	37201-38204
38000	37201	37201-38000
32752	41296	32752-41296
41569	40704	40704-41569
38301	40704	38301-40704
43441	40704	40704-43441
44849	40704	40704-44849
40684	43997	40684-43997
35653	43997	35653-43997
32976	38363	32976-38363
40698	36673	36673-40698
35565	32102	32102-35565
33441	32014	32014-33441
40698	41871	40698-41871
43767	41871	41871-43767
38136	41871	38136-41871
40698	34149	34149-40698
41871	34149	34149-41871
43767	34149	34149-43767
40643	45906	40643-45906
37973	45906	37973-45906
36897	45906	36897-45906
37922	35051	35051-37922
41446	35051	35051-41446
39332	45739	39332-45739
41296	37823	37823-41296
31800	38103	31800-38103
33014	38103	33014-38103
38301	42954	38301-42954
38640	33827	33827-38640
40183	40009	40009-40183
40848	34595	34595-40848
42082	38258	38258-42082
44307	35259	35259-44307
39368	39366	39366-39368
38301	33432	33432-38301
42082	31147	31147-42082
36641	31147	31147-36641
38000	31147	31147-38000
42445	31585	31585-42445
39368	31585	31585-39368
37065	31585	31585-37065
41911	31585	31585-41911
36897	39493	36897-39493
44052	39493	39493-44052
3772329	39493	3772329-39493
39850	39493	39493-39850
31157	3771946	31157-3771946
35660	41158	35660-41158
31157	41158	31157-41158
35660	326139	326139-35660
37823	326139	326139-37823
35660	32790	32790-35660
41992	32078	32078-41992
32752	43906	32752-43906
41672	32532	32532-41672
38456	41704	38456-41704
31157	40605	31157-40605
32977	40605	32977-40605
33920	40605	33920-40605
326139	40605	326139-40605
35660	40605	35660-40605
36118	35927	35927-36118
38640	35732	35732-38640
37444	35732	35732-37444
35000	31397	31397-35000
39956	36680	36680-39956
326171	49893	326171-49893
39958	49893	39958-49893
38983	36997	36997-38983
42512	43541	42512-43541
252671	40537	252671-40537
40659	40537	40537-40659
35226	40537	35226-40537
43476	36491	36491-43476
36791	36491	36491-36791
35577	36491	35577-36491
38809	36491	36491-38809
50143	32855	32855-50143
35100	32855	32855-35100
41675	39064	39064-41675
3772633	39064	3772633-39064
36545	39064	36545-39064
35653	39064	35653-39064
35293	39064	35293-39064
43718	31269	31269-43718
40537	36358	36358-40537
35398	33392	33392-35398
43769	32384	32384-43769
39164	44642	39164-44642
36118	44642	36118-44642
33441	40459	33441-40459
33441	36104	33441-36104
40459	45969	40459-45969
47121	33619	33619-47121
44849	8674026	44849-8674026
43441	8674026	43441-8674026
38001	45374	38001-45374
35000	39173	35000-39173
50259	42501	42501-50259
3772007	35196	35196-3772007
37823	41398	37823-41398
44913	34359	34359-44913
36084	49895	36084-49895
33105	33689	33105-33689
34166	38835	34166-38835
44849	38891	38891-44849
43441	38891	38891-43441
40859	38891	38891-40859
38301	38891	38301-38891
40639	38891	38891-40639
36491	37272	36491-37272
43441	45021	43441-45021
44849	45021	44849-45021
38301	45021	38301-45021
41569	45021	41569-45021
42037	37335	37335-42037
41231	37335	37335-41231
43823	43700	43700-43823
36491	44073	36491-44073
43547	35303	35303-43547
35100	47249	35100-47249
50143	47249	47249-50143
36810	36645	36645-36810
41532	36645	36645-41532
31521	36645	31521-36645
33401	36645	33401-36645
36118	43151	36118-43151
41891	32274	32274-41891
38301	32274	32274-38301
47220	31792	31792-47220
43728	40345	40345-43728
3772007	41434	3772007-41434
39493	41434	39493-41434
3772715	41434	3772715-41434
38491	43003	38491-43003
43020	43003	43003-43020
42300	43003	42300-43003
32574	41294	32574-41294
45374	34184	34184-45374
38001	34184	34184-38001
32975	31722	31722-32975
38001	31722	31722-38001
45374	31722	31722-45374
34184	31722	31722-34184
41084	37015	37015-41084
31585	40045	31585-40045
3772715	35787	35787-3772715
38809	35787	35787-38809
33604	35787	33604-35787
36963	32551	32551-36963
38762	32551	32551-38762
34881	43162	34881-43162
41575	40680	40680-41575
38093	41138	38093-41138
40260	37042	37042-40260
39332	38793	38793-39332
43794	41883	41883-43794
38093	41883	38093-41883
33441	34569	33441-34569
41833	34569	34569-41833
43157	34569	34569-43157
34950	47080	34950-47080
33461	47080	33461-47080
33619	47080	33619-47080
47121	47080	47080-47121
40345	47080	40345-47080
31665	39522	31665-39522
31048	42613	31048-42613
42037	39243	39243-42037
35303	35683	35303-35683
35660	35683	35660-35683
2768981	50003	2768981-50003
34149	35652	34149-35652
41871	35652	35652-41871
40698	35652	35652-40698
43767	35652	35652-43767
35104	31789	31789-35104
43020	41036	41036-43020
42300	41036	41036-42300
3772012	31167	31167-3772012
43331	31027	31027-43331
41911	36015	36015-41911
3346206	36015	3346206-36015
34950	31498	31498-34950
36292	31988	31988-36292
31988	41566	31988-41566
36292	41566	36292-41566
33083	35378	33083-35378
38218	35378	35378-38218
35660	40055	35660-40055
33968	40055	33968-40055
37188	37957	37188-37957
36491	37957	36491-37957
38301	31942	31942-38301
31800	34371	31800-34371
37957	32268	32268-37957
43700	50124	43700-50124
31800	42758	31800-42758
41911	40451	40451-41911
39375	37116	37116-39375
40677	37116	37116-40677
42300	37455	37455-42300
39332	37455	37455-39332
40677	35900	35900-40677
36521	35900	35900-36521
50143	36111	36111-50143
35100	36111	35100-36111
33795	35055	33795-35055
39383	37919	37919-39383
38809	31589	31589-38809
37894	41365	37894-41365
34231	33824	33824-34231
251610	36363	251610-36363
31988	36363	31988-36363
44849	40875	40875-44849
38301	40875	38301-40875
38204	40876	38204-40876
3885598	40876	3885598-40876
38301	40506	38301-40506
44849	40506	40506-44849
39164	40506	39164-40506
41569	40506	40506-41569
43441	40506	40506-43441
35051	45278	35051-45278
37201	39559	37201-39559
45329	41144	41144-45329
42445	31813	31813-42445
44238	50366	44238-50366
43447	31364	31364-43447
31157	326157	31157-326157
33441	36059	33441-36059
41158	31011	31011-41158
35660	36753	35660-36753
42300	38654	38654-42300
33795	33834	33795-33834
326128	36999	326128-36999
35751	36999	35751-36999
36997	36999	36997-36999
35303	41491	35303-41491
32976	41491	32976-41491
36431	38197	36431-38197
43791	36454	36454-43791
42300	44279	42300-44279
35303	41094	35303-41094
42445	34665	34665-42445
37790	37007	37007-37790
36118	37635	36118-37635
40698	40104	40104-40698
41871	40104	40104-41871
43767	48571	43767-48571
40698	48571	40698-48571
5740816	53578	53578-5740816
42300	43770	42300-43770
37201	43770	37201-43770
38204	43770	38204-43770
38000	43770	38000-43770
43256	43770	43256-43770
38301	43770	38301-43770
47781	39241	39241-47781
40706	39241	39241-40706
31589	31535	31535-31589
39956	42240	39956-42240
41703	34009	34009-41703
40055	37402	37402-40055
40287	43327	40287-43327
41871	39588	39588-41871
31883	39588	31883-39588
34149	39588	34149-39588
40639	36409	36409-40639
35100	35801	35100-35801
37065	35801	35801-37065
34250	35801	34250-35801
43555	44233	43555-44233
50143	37142	37142-50143
35100	37142	35100-37142
35398	35594	35398-35594
31157	35594	31157-35594
43026	35594	35594-43026
38640	53569	38640-53569
32532	40054	32532-40054
35378	42249	35378-42249
318093	40789	318093-40789
38301	42130	38301-42130
44160	42130	42130-44160
37943	42896	37943-42896
31585	42896	31585-42896
3346206	42896	3346206-42896
43823	42896	42896-43823
50143	33979	33979-50143
35100	33979	33979-35100
46015	39885	39885-46015
36183	39198	36183-39198
3772715	39198	3772715-39198
53425	36746	36746-53425
5740816	33203	33203-5740816
38301	37840	37840-38301
37840	42242	37840-42242
40589	41831	40589-41831
48071	39387	39387-48071
35445	45821	35445-45821
36565	31082	31082-36565
31048	41381	31048-41381
36292	41381	36292-41381
41566	41381	41381-41566
31988	41381	31988-41381
39727	41381	39727-41381
39727	34449	34449-39727
36292	34449	34449-36292
41566	34449	34449-41566
41381	34449	34449-41381
31988	34449	31988-34449
36015	37701	36015-37701
42445	37701	37701-42445
40233	40598	40233-40598
41957	40598	40598-41957
32457	34709	32457-34709
36240	32990	32990-36240
37356	32990	32990-37356
33824	42186	33824-42186
30975	40243	30975-40243
252671	3355106	252671-3355106
31722	3355106	31722-3355106
40537	3355106	3355106-40537
31048	39610	31048-39610
41532	34831	34831-41532
35801	43152	35801-43152
32429	43152	32429-43152
40537	42265	40537-42265
40589	42265	40589-42265
35594	42265	35594-42265
40698	41807	40698-41807
43718	35524	35524-43718
33824	35524	33824-35524
35660	43792	35660-43792
44355	40549	40549-44355
40542	40549	40542-40549
37456	39567	37456-39567
41532	39567	39567-41532
44052	36740	36740-44052
31331	36740	31331-36740
35215	36740	35215-36740
41434	36740	36740-41434
42896	45959	42896-45959
32151	37532	32151-37532
38301	39150	38301-39150
48071	39150	39150-48071
39521	34591	34591-39521
41409	36376	36376-41409
32752	40887	32752-40887
38640	35540	35540-38640
35660	43951	35660-43951
43547	34110	34110-43547
35303	34110	34110-35303
41434	36936	36936-41434
49893	40041	40041-49893
35225	41880	35225-41880
31157	43768	31157-43768
35660	43768	35660-43768
38301	43768	38301-43768
31789	42889	31789-42889
32245	42889	32245-42889
35104	42889	35104-42889
31118	42889	31118-42889
41675	42889	41675-42889
44254	42889	42889-44254
42424	42889	42424-42889
36068	42327	36068-42327
33441	31787	31787-33441
33795	32813	32813-33795
53573	59137	53573-59137
32532	59137	32532-59137
42037	3772180	3772180-42037
41406	3772180	3772180-41406
43770	3772180	3772180-43770
53425	3772180	3772180-53425
59137	3772180	3772180-59137
32557	34565	32557-34565
38301	36956	36956-38301
37790	7354433	37790-7354433
42925	7354433	42925-7354433
42802	35227	35227-42802
33441	42898	33441-42898
37230	42650	37230-42650
44307	42650	42650-44307
43728	35552	35552-43728
37199	35552	35552-37199
36491	44889	36491-44889
33627	59141	33627-59141
39522	59167	39522-59167
40589	43415	40589-43415
34524	43017	34524-43017
41911	43017	41911-43017
39368	43017	39368-43017
44233	40358	40358-44233
38204	2768992	2768992-38204
37837	45233	37837-45233
3354863	37852	3354863-37852
32752	37852	32752-37852
44849	36032	36032-44849
33563	37795	33563-37795
252671	37795	252671-37795
41153	42269	41153-42269
44279	42269	42269-44279
36358	42601	36358-42601
37536	44030	37536-44030
35713	44030	35713-44030
35565	38958	35565-38958
34610	38958	34610-38958
35084	38958	35084-38958
42802	38958	38958-42802
38218	40975	38218-40975
37662	40975	37662-40975
43256	36073	36073-43256
43651	43566	43566-43651
53585	43566	43566-53585
37402	43566	37402-43566
39760	43566	39760-43566
35565	31166	31166-35565
35084	31166	31166-35084
42802	31166	31166-42802
34610	31166	31166-34610
35051	42693	35051-42693
33028	42693	33028-42693
41883	31646	31646-41883
35701	40388	35701-40388
32752	47873	32752-47873
42082	38173	38173-42082
53560	38173	38173-53560
40657	38173	38173-40657
38173	3355133	3355133-38173
31842	3355133	31842-3355133
43157	43724	43157-43724
38301	37090	37090-38301
40388	2768877	2768877-40388
39368	33779	33779-39368
35563	37110	35563-37110
34947	37110	34947-37110
32551	37110	32551-37110
33212	39679	33212-39679
41365	32740	32740-41365
43770	32740	32740-43770
35653	34453	34453-35653
326237	34453	326237-34453
41850	34453	34453-41850
36997	38065	36997-38065
35751	46006	35751-46006
3355143	40860	3355143-40860
39491	40860	39491-40860
40282	33207	33207-40282
34569	317878	317878-34569
3355133	40724	3355133-40724
40073	33059	33059-40073
41833	33059	33059-41833
36645	33059	33059-36645
34312	34840	34312-34840
43718	44096	43718-44096
36118	41625	36118-41625
31778	43330	31778-43330
40287	42752	40287-42752
40537	41020	40537-41020
3355106	41020	3355106-41020
36032	37336	36032-37336
31722	36158	31722-36158
34184	36158	34184-36158
45374	36158	36158-45374
32450	318846	318846-32450
43202	318846	318846-43202
36382	42817	36382-42817
34610	40185	34610-40185
35565	40185	35565-40185
42802	40185	40185-42802
35084	40185	35084-40185
326187	33402	326187-33402
40537	38613	38613-40537
36382	48531	36382-48531
43728	34364	34364-43728
45906	2768677	2768677-45906
36897	2768677	2768677-36897
34430	41180	34430-41180
40055	38388	38388-40055
37402	38388	37402-38388
45683	38388	38388-45683
40055	39431	39431-40055
37402	39431	37402-39431
38388	39431	38388-39431
38301	41942	38301-41942
46158	41942	41942-46158
46121	35560	35560-46121
31603	35560	31603-35560
46121	43981	43981-46121
40055	53428	40055-53428
32057	33444	32057-33444
34231	38369	34231-38369
40706	37235	37235-40706
33779	32965	32965-33779
46158	32965	32965-46158
41034	33757	33757-41034
34610	35042	34610-35042
42802	35042	35042-42802
44261	34543	34543-44261
42553	38897	38897-42553
36264	38897	36264-38897
35801	32225	32225-35801
38891	36851	36851-38891
50259	36851	36851-50259
41920	43490	41920-43490
31048	37537	31048-37537
42613	37537	37537-42613
44073	37537	37537-44073
43566	37757	37757-43566
43981	37757	37757-43981
39760	37757	37757-39760
44254	35737	35737-44254
38301	32753	32753-38301
37537	34293	34293-37537
33981	31738	31738-33981
38809	41038	38809-41038
42512	41350	41350-42512
36999	41350	36999-41350
32635	326115	326115-32635
39387	36990	36990-39387
40961	38653	38653-40961
33824	42460	33824-42460
39956	40174	39956-40174
34312	37185	34312-37185
35293	43402	35293-43402
35198	36638	35198-36638
32532	33982	32532-33982
38809	38244	38244-38809
47873	43437	43437-47873
37472	43437	37472-43437
43906	43437	43437-43906
41911	41995	41911-41995
34110	36383	34110-36383
36068	36383	36068-36383
43547	36383	36383-43547
43476	36383	36383-43476
36645	45775	36645-45775
35100	43734	35100-43734
50143	43734	43734-50143
34453	39180	34453-39180
33575	42743	33575-42743
40549	38085	38085-40549
40055	38005	38005-40055
35198	32762	32762-35198
36854	42046	36854-42046
32039	40732	32039-40732
35198	35478	35198-35478
38751	35478	35478-38751
326115	35478	326115-35478
32557	39987	32557-39987
38897	35922	35922-38897
32268	40094	32268-40094
39408	41270	39408-41270
41434	32739	32739-41434
37188	4379911	37188-4379911
3772633	31582	31582-3772633
261613	35430	261613-35430
38640	36125	36125-38640
35974	31290	31290-35974
37957	34875	34875-37957
38793	47408	38793-47408
41920	42596	41920-42596
44843	38786	38786-44843
38412	38786	38412-38786
42841	38786	38786-42841
36420	38786	36420-38786
38797	38786	38786-38797
35686	38786	35686-38786
37201	38786	37201-38786
42594	38786	38786-42594
31331	38786	31331-38786
38091	38786	38091-38786
36993	38786	36993-38786
33212	36110	33212-36110
32752	45881	32752-45881
36957	41273	36957-41273
41062	41273	41062-41273
39405	43580	39405-43580
36645	39034	36645-39034
39375	39034	39034-39375
39445	38428	38428-39445
38640	41042	38640-41042
32262	33753	32262-33753
42802	43652	42802-43652
38159	45269	38159-45269
37852	45269	37852-45269
38518	41403	38518-41403
36015	42313	36015-42313
40032	40384	40032-40384
38637	40384	38637-40384
42889	47208	42889-47208
35576	3355127	3355127-35576
38218	33156	33156-38218
39410	40035	39410-40035
39332	40035	39332-40035
38923	40035	38923-40035
252554	40035	252554-40035
43775	40035	40035-43775
44096	40035	40035-44096
37492	40035	37492-40035
40095	40035	40035-40095
50070	40035	40035-50070
37742	40035	37742-40035
43417	40035	40035-43417
41612	40035	40035-41612
31331	40035	31331-40035
38091	40035	38091-40035
40607	40035	40035-40607
45961	40035	40035-45961
41668	40035	40035-41668
35168	40035	35168-40035
32787	40035	32787-40035
42186	40035	40035-42186
42300	40035	40035-42300
49228	40035	40035-49228
39594	40035	39594-40035
34974	40035	34974-40035
33370	40035	33370-40035
40901	40035	40035-40901
36645	32335	32335-36645
38424	41591	38424-41591
47874	41591	41591-47874
42613	31317	31317-42613
44073	31317	31317-44073
35509	31317	31317-35509
38751	3772619	3772619-38751
326115	3772619	326115-3772619
40035	36652	36652-40035
30975	36277	30975-36277
35205	36295	35205-36295
40696	44409	40696-44409
34371	42642	34371-42642
5740816	42642	42642-5740816
42249	42642	42249-42642
43916	42642	42642-43916
40035	64880	40035-64880
38786	37617	37617-38786
42313	41160	41160-42313
32009	41160	32009-41160
40035	43832	40035-43832
32752	37889	32752-37889
42542	5740788	42542-5740788
35660	37528	35660-37528
31498	37415	31498-37415
42650	3772232	3772232-42650
41788	32107	32107-41788
41880	32107	32107-41880
45739	59227	45739-59227
45233	36057	36057-45233
39521	36057	36057-39521
38376	246618	246618-38376
3772329	246618	246618-3772329
49895	33114	33114-49895
43566	38843	38843-43566
53585	38843	38843-53585
35660	31997	31997-35660
41871	41837	41837-41871
38640	43009	38640-43009
38786	33608	33608-38786
40055	42435	40055-42435
43651	42435	42435-43651
53428	42435	42435-53428
38388	42435	38388-42435
37757	42435	37757-42435
37402	42435	37402-42435
53585	42435	42435-53585
43566	42435	42435-43566
38843	42435	38843-42435
39493	41459	39493-41459
44254	34945	34945-44254
35660	42719	35660-42719
38786	37141	37141-38786
41880	2768865	2768865-41880
40605	34542	34542-40605
38887	34542	34542-38887
317813	34542	317813-34542
41675	34542	34542-41675
42942	34542	34542-42942
40706	34542	34542-40706
36741	34542	34542-36741
36001	34542	34542-36001
35513	34542	34542-35513
3355084	34542	3355084-34542
37247	34542	34542-37247
33661	34542	33661-34542
38786	42034	38786-42034
41788	31598	31598-41788
41880	31598	31598-41880
32752	32437	32437-32752
31988	32437	31988-32437
37823	32437	32437-37823
37790	32437	32437-37790
38640	35939	35939-38640
40698	31361	31361-40698
38092	31361	31361-38092
43767	31361	31361-43767
48571	31361	31361-48571
41871	31361	31361-41871
34665	40717	34665-40717
44448	37798	37798-44448
39315	37798	37798-39315
36645	37798	36645-37798
31589	34423	31589-34423
45827	34423	34423-45827
36897	42446	36897-42446
45906	42446	42446-45906
53436	42446	42446-53436
34528	42446	34528-42446
38363	42446	38363-42446
40537	34966	34966-40537
41122	34966	34966-41122
43417	31084	31084-43417
38085	31084	31084-38085
326273	31084	31084-326273
40973	31084	31084-40973
41217	31084	31084-41217
35660	43637	35660-43637
38799	39643	38799-39643
35565	36364	35565-36364
35084	36364	35084-36364
34423	41866	34423-41866
38786	38004	38004-38786
42946	38155	38155-42946
326171	37156	326171-37156
38693	36423	36423-38693
33578	41631	33578-41631
38173	41631	38173-41631
38640	33712	33712-38640
41957	38821	38821-41957
41880	38821	38821-41880
40035	42940	40035-42940
38786	42940	38786-42940
37355	40515	37355-40515
40805	36655	36655-40805
38005	42541	38005-42541
40724	42541	40724-42541
31883	43167	31883-43167
38202	33906	33906-38202
39020	41473	39020-41473
48309	42823	42823-48309
48309	39217	39217-48309
36497	32584	32584-36497
39485	41988	39485-41988
35147	39385	35147-39385
319033	35425	319033-35425
42802	34263	34263-42802
35565	34263	34263-35565
34610	34263	34263-34610
35940	33034	33034-35940
36993	33034	33034-36993
39173	33034	33034-39173
40246	33034	33034-40246
36491	33034	33034-36491
37492	33034	33034-37492
35513	33034	33034-35513
39431	33034	33034-39431
42648	33034	33034-42648
41965	33034	33034-41965
38412	33034	33034-38412
40677	33034	33034-40677
38786	43164	38786-43164
36455	43164	36455-43164
33034	39978	33034-39978
39978	42150	39978-42150
42140	31104	31104-42140
34480	31104	31104-34480
42239	31104	31104-42239
37444	36360	36360-37444
3355106	31006	31006-3355106
33114	34873	33114-34873
41911	41848	41848-41911
39810	37182	37182-39810
41294	34816	34816-41294
37823	35933	35933-37823
40035	37038	37038-40035
43542	39400	39400-43542
43823	39400	39400-43823
42648	39400	39400-42648
43749	39400	39400-43749
39567	39400	39400-39567
49895	39400	39400-49895
37967	39400	37967-39400
36491	39400	36491-39400
43835	39400	39400-43835
32132	39400	32132-39400
45269	3355124	3355124-45269
32752	3355124	32752-3355124
248102	3355124	248102-3355124
33814	41374	33814-41374
3771915	40034	3771915-40034
42066	38444	38444-42066
41837	43227	41837-43227
36571	37277	36571-37277
41578	37277	37277-41578
32009	34408	32009-34408
42844	34408	34408-42844
43739	42672	42672-43739
326128	34902	326128-34902
35660	59239	35660-59239
31744	31760	31744-31760
40940	41748	40940-41748
2768670	41718	2768670-41718
